ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
OH-PYR	-	-	Compounds	-	hydroxypyruvate	-	(C 3);(H 3);(O 4)	(ZINC ZINC000001532558 NIL |kothari| 3853425969 NIL NIL); (SEED cpd00145 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM392 NIL |kothari| 3787514193 NIL NIL); (REFMET Hydroxypyruvic acid NIL |midford| 3701443689 NIL NIL); (BIGG hpyr NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC17180 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01352 NIL |kothari| 3608601886 NIL NIL); (CHEMSPIDER 3397158 NIL |kothari| 3563632188 NIL NIL); (PUBCHEM 4186339 NIL |taltman| 3466375285 NIL NIL); (CHEBI 17180 NIL |taltman| 3452363343 NIL NIL); (LIGAND-CPD C00168 NIL |kr| 3346617701 NIL NIL); (CAS 1113-60-6)	C(C(=O)C([O-])=O)O	&beta-hydroxypyruvate; OH-pyruvate; OH-pyr; 3-hydroxypyruvate; hydroxypyruvic acid; 3-hydroxy-2-oxopropanoic acid; 3-hydroxy-2-oxopropanoate	['-']
CPD-4752	-	-	Diterpenes	-	stemar-13-ene	-	(C 20);(H 32)	(ZINC ZINC000056875056 NIL |kothari| 3853422918 NIL NIL); (SEED cpd19491 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM5300 NIL |kothari| 3787514193 NIL NIL); (LIGAND-CPD C18223 NIL |ong| 3523630069 NIL NIL); (PUBCHEM 15161496 NIL |taltman| 3466375284 NIL NIL); (CHEBI 50069 NIL |taltman| 3452362928 NIL NIL)	CC3(\[C@H]4(C[C@]2([C@]1(CCCC(C)(C)[C@@H]1CC[C@H]2\C=3)C)CC4))	['-']	['-']
CPD-13357	-	Fatty acyls	DIOH-ISOVALERATE	Non-esterified fatty acid	(2R)-2,3-dihydroxy-3-methylbutanoate	-	(C 5);(H 9);(O 4)	(ZINC ZINC000000901906 NIL |kothari| 3853422344 NIL NIL); (SEED cpd19030 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM114097 NIL |kothari| 3787514191 NIL NIL); (HMDB HMDB12141 NIL |kothari| 3608602199 NIL NIL); (LIGAND-CPD C04272 NIL |kothari| 3594054791 NIL NIL); (CHEMSPIDER 19951355 NIL |kothari| 3563631774 NIL NIL); (PUBCHEM 23615351 NIL |ong| 3523387880 NIL NIL); (CHEBI 49072 NIL |caspi| 3513112256 NIL NIL)	CC(C)(O)[C@@H](O)C(=O)[O-]	(R)-2,3-dihydroxy-3-methylbutanoate; (R)-2,3-dihydroxy-isovalerate	['-']
2-KETO-ISOVALERATE	-	-	2-Oxo-carboxylates	-	3-methyl-2-oxobutanoate	-	(C 5);(H 7);(O 3)	(ZINC ZINC000001532553 NIL |kothari| 3853420134 NIL NIL); (SEED cpd00123 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM238 NIL |kothari| 3787514189 NIL NIL); (REFMET Ketoisovaleric acid NIL |midford| 3701443689 NIL NIL); (BIGG 3mob NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC11851 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00019 NIL |kothari| 3608601830 NIL NIL); (CHEMSPIDER 4375810 NIL |kothari| 3563632149 NIL NIL); (PUBCHEM 5204641 NIL |taltman| 3466375284 NIL NIL); (CHEBI 11851 NIL |taltman| 3452363318 NIL NIL); (LIGAND-CPD C00141 NIL |kr| 3346617699 NIL NIL); (CAS 759-05-7)	CC(C(C([O-])=O)=O)C	2-oxo-3-methylbutanoate; 2-oxoisovalerate; &alpha-keto-isovaleric acid; &alpha-ketoisopentanoic acid; &alpha-keto-isovalerate; &alpha-oxoisovalerate; &alpha-ketovaline; 2-keto-isovalerate; 2-ketovaline; &alpha-keto-valine; 2-oxoisopentanoate; 2-keto-3-methylbutyric acid; 3-methyl-2-oxobutyrate	['-']
CPD-16613	-	-	Oryzalexins	-	oryzalexin B	-	(C 20);(H 30);(O 2)	(SEED cpd28868 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM148387 NIL |kothari| 3787514192 NIL NIL); (PUBCHEM 176496 NIL |kothari| 3619398486 NIL NIL)	C=C[C@@]3(CC[C@H]2([C@@]1(CCC(C(C)(C)[C@H]1C[C@H](O)C/2=C/3)=O)C))C	['-']	['-']
CPD-16614	-	-	Oryzalexins	-	oryzalexin C	-	(C 20);(H 28);(O 2)	(SEED cpd28869 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM148388 NIL |kothari| 3787514192 NIL NIL); (PUBCHEM 176495 NIL |kothari| 3619398486 NIL NIL)	C=C[C@@]3(CC[C@H]2([C@@]1(CCC(C(C)(C)[C@H]1CC(=O)C/2=C/3)=O)C))C	['-']	['-']
CPD-8087	-	Glycerophospholipids	Phosphatidylglycerols-34-3	Phosphatidylglycerol	1-&alpha-linolenoyl-2-palmitoyl-phosphatidylglycerol	phosphatidylglycerol (1-18:3-2-16:0); 18:3-16:0-PG; 1-18:3-2-16:0-phosphatidylglycerol	(C 40);(H 72);(O 10);(P 1)	(ZINC ZINC000062240810 NIL |kothari| 3853423864 NIL NIL); (SEED cpd25037 NIL |kothari| 3788273833 NIL NIL); (HMDB HMDB10675 NIL |kothari| 3787939157 NIL NIL); (METANETX MNXM9568 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 90657393 NIL |kothari| 3641818093 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OC[C@H](CO)O	phosphatidylglycerol (1-18:3-2-16:0); 18:3-16:0-PG; 1-(9Z,12Z,15Z-octadecatrienoyl)-2-hexadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol); 1-18:3-2-16:0-phosphatidylglycerol	['-']
CPD0-2472	-	-	NADHX	-	(R)-NADHX	-	(C 21);(H 29);(N 7);(O 15);(P 2)	(SEED cpd26514 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM5377 NIL |kothari| 3787514192 NIL NIL); (LIGAND-CPD C20482 NIL |kothari| 3787329138 NIL NIL); (PUBCHEM 56927860 NIL |kothari| 3619399797 NIL NIL); (CHEBI 64075 NIL |kothari| 3608037944 NIL NIL)	C1(/N([C@H](O)CCC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])(=O)[O-])[C@@H](O)[C@@H](O)5))	(6R)-6-&beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide	['-']
SHIKIMATE	-	-	Compounds	-	shikimate	-	(C 7);(H 9);(O 5)	(ZINC ZINC000003860720 NIL |kothari| 3853426231 NIL NIL); (REACTOME-CPD 964932 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00383 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM602 NIL |kothari| 3787514192 NIL NIL); (REFMET Shikimic acid NIL |midford| 3701443689 NIL NIL); (BIGG skm NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB03070 NIL |kothari| 3608601651 NIL NIL); (CHEMSPIDER 5414360 NIL |kothari| 3563631944 NIL NIL); (CHEBI 36208 NIL |taltman| 3466399878 NIL NIL); (PUBCHEM 7057976 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00493 NIL |kaipa| 3311532640 NIL NIL); (CAS 138-59-0)	C1(/[C@@H](O)[C@@H](O)[C@@H](CC(/C(=O)[O-])=1)O)	shikimic acid; (3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate	3,4,5-trihydroxy-1-cyclohexene-1-carboxylate
SHIKIMATE-5P	-	-	Compounds	-	shikimate 3-phosphate	-	(C 7);(H 8);(O 8);(P 1)	(ZINC ZINC000003870237 NIL |kothari| 3853426232 NIL NIL); (REACTOME-CPD 964859 NIL |kothari| 3788282686 NIL NIL); (SEED cpd02030 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM1265 NIL |kothari| 3787514190 NIL NIL); (BIGG skm5p NIL |kothari| 3661824226 NIL NIL); (CHEBI 145989 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 14506806 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C03175 NIL |kr| 3346617699 NIL NIL)	C(=O)([O-])C1(\C[C@@H](O)[C@H](O)[C@H](OP(=O)([O-])[O-])/C=1)	shikimate 5-phosphate; shikimate-5-P; 3-phosphoshikimate; shikimate-3-P	['-']
INOSITOL-1-4-5-TRISPHOSPHATE	-	-	Myo-inositol-trisphosphates	-	D-myo-inositol (1,4,5)-trisphosphate	Ins(1,4,5)P<sub>3</sub>	(C 6);(H 9);(O 15);(P 3)	(ZINC ZINC000004095598 NIL |kothari| 3853425601 NIL NIL); (METANETX MNXM200 NIL |kothari| 3787514192 NIL NIL); (METABOLIGHTS MTBLC203600 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01498 NIL |kothari| 3608601629 NIL NIL); (CHEMSPIDER 10375590 NIL |kothari| 3563631794 NIL NIL); (CHEBI 203600 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 21761708 NIL |taltman| 3466375284 NIL NIL); (|Wikipedia| Inositol_triphosphate NIL |caspi| 3464111436 NIL NIL); (LIGAND-CPD C01245 NIL |taltman| 3459474373 NIL NIL); (CAS 85166-31-0 NIL |hopkinso| 3309792823 NIL NIL); (CAS 88269-39-0 NIL |hopkinso| 3309792823 NIL NIL)	[C@@H]1(O)([C@@H](OP([O-])([O-])=O)[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)1)	inositol (1,4,5)-trisphosphate; 1D-myo-inositol (1,4,5)-trisphosphate; I(1,4,5)P3; InsP3; IP3; triphosphoinositol	['-']
Donor-H2	-	-	Hydride-Acceptors	-	reduced two electron carrier	A(H2)	['-']	(SEED cpd26978 NIL |kothari| 3788273833 NIL NIL); (METANETX MNXM36 NIL |kothari| 3787514192 NIL NIL); (CHEBI 17499 NIL |kothari| 3458488187 NIL NIL); (LIGAND-CPD C00030 NIL |kothari| 3458488187 NIL NIL)	[an oxidized electron carrier]	reduced unknown two electron donor; A(H2); reduced unknown two electron acceptor	['-']
CPD-8162	-	Glycerolipids	Digalactosyldiacylglycerols-34-3	Dihexosyldiacylglycerol	1-18:3-2-16:0-digalactosyldiacylglycerol	18:3-16:0-DGDG	(C 49);(H 86);(O 15)	(SEED cpd25071 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM13873 NIL |kothari| 3787514194 NIL NIL); (PUBCHEM 90657885 NIL |kothari| 3641818092 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCCCCCCCCCC)=O	18:3-16:0-DGDG	['-']
Acceptor	-	-	Hydride-Acceptors	-	oxidized electron carrier	A	['-']	(REACTOME-CPD 5359011 NIL |kothari| 3788282686 NIL NIL); (METANETX MNXM8975 NIL |kothari| 3787514192 NIL NIL); (LIGAND-CPD C00028 NIL |qwan| 3371849575 NIL NIL); (CHEBI 15339 NIL |taltman| 3498851560 NIL NIL)	['-']	A; oxidized unknown electron donor; oxidized unknown electron acceptor	['-']
Hexanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
3-Oxo-octanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CDP-CHOLINE	-	-	Nucleoside-Diphosphocholines	-	CDP-choline	-	(C 14);(H 25);(N 4);(O 11);(P 2)	(ZINC ZINC000006507065 NIL |kothari| 3853420596 NIL NIL); (REACTOME-CPD 1524060 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00256 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM283 NIL |kothari| 3787514193 NIL NIL); (REFMET Cytidine 5'-diphosphocholine NIL |midford| 3701443689 NIL NIL); (HMDB HMDB01413 NIL |kothari| 3608602410 NIL NIL); (CHEBI 58779 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25202509 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00307 NIL |taltman| 3459474373 NIL NIL); (CAS 987-78-0)	C[N+](C)(C)CCOP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O))(=O)[O-])([O-])=O	citicoline; citicholine; cidifos; cyticholine; cytidine 5'-diphosphocholine; cytidine diphosphate choline	['-']
CPD-707	-	Sterol lipids	C28-3-beta-hydroxysteroid	Sterol (free)	campesterol	ST 28:1;O	(C 28);(H 48);(O 1)	(ZINC ZINC000004095721 NIL |kothari| 3853423329 NIL NIL); (REFMET Campesterol NIL |midford| 3697479617 NIL NIL); (PUBCHEM 173183 NIL |kothari| 3686579210 NIL NIL); (HMDB HMDB02869 NIL |kothari| 3608601891 NIL NIL); (LIPID_MAPS LMST01030097 NIL |kothari| 3594492002 NIL NIL); (CHEMSPIDER 10469749 NIL |kothari| 3563631778 NIL NIL); (LIGAND-CPD C01789 NIL |taltman| 3453060419 NIL NIL); (CHEBI 28623 NIL |kothari| 3453051519 NIL NIL)	CC(C)[C@H](C)CC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))	(24R)-24-methylcholest 5-en-3-ol; (24R)-ergost-5-en-3&beta-ol; (24R)-24-methylcholest-5-en-3&beta-ol; 24(R)-methylcholesterol; campesterin	['-']
CPD-8135	-	-	3-Beta-Hydroxysterols	-	crinosterol	-	(C 28);(H 46);(O 1)	(ZINC ZINC000005761332 NIL |kothari| 3853423885 NIL NIL); (CHEBI 155905 NIL |kothari| 3812304040 NIL NIL); (REFMET 24-epibrassicasterol NIL |midford| 3697479617 NIL NIL); (PUBCHEM 5283660 NIL |kothari| 3686579211 NIL NIL)	CC(C)[C@H](C)/C=C/[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))	['-']	['-']
CPD-706	-	-	3-Beta-Hydroxysterols	-	chalinasterol	-	(C 28);(H 46);(O 1)	(ZINC ZINC000005358679 NIL |kothari| 3853423323 NIL NIL); (SEED cpd14517 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM35647 NIL |kothari| 3787514194 NIL NIL); (CHEBI 19812 NIL |kothari| 3716218713 NIL NIL); (PUBCHEM 92113 NIL |kothari| 3686579211 NIL NIL); (HMDB HMDB06849 NIL |kothari| 3608602606 NIL NIL); (LIGAND-CPD C15781 NIL |kr| 3410284649 NIL NIL)	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34)))))=C	24-methylenecholesterol	['-']
Galactosyl-galactosyl-diacyl-glycerols	-	Glycerolipids	DGDG	Dihexosyldiacylglycerol	&alpha,&beta-digalactosyldiacylglycerol	-	['-']	(SEED cpd12594 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM96195 NIL |kothari| 3787514190 NIL NIL); (LIGAND-CPD C06037 NIL |kothari| 3499016203 NIL NIL); (CHEBI 28396 NIL |kothari| 3499016203 NIL NIL)	C(O)[C@H]1(O[C@@H]([C@H](O)[C@@H](O)[C@@H](O)1)OC[C@H]2(O[C@@H](OC[C@@H](COC(=O)[R1])OC(=O)[R2])[C@H](O)[C@@H](O)[C@@H](O)2))	(&alpha-D-galactosyl-(1->6)-&beta-D-galactosyl)-1,2-diacyl-sn-glycerol; 3(&alpha-D-galactosyl-(1->6)-&beta-D-galactosyl)-1,2-diacyl-sn-glycerol; DGDG; &alpha-D-galactosyl-&beta-D-galactosyldiacylglycerol	['-']
XANTHOSINE-5-PHOSPHATE	-	-	All-Nucleosides; Purine-ribonucleosides-5-P	-	XMP	-	(C 10);(H 11);(N 4);(O 9);(P 1)	(ZINC ZINC000020233092 NIL |kothari| 3853426464 NIL NIL); (REACTOME-CPD 111584 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00497 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM298 NIL |kothari| 3787514191 NIL NIL); (REFMET XMP NIL |midford| 3701443689 NIL NIL); (BIGG xmp NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 23421208 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57464 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01554 NIL |kothari| 3608602502 NIL NIL); (CHEBI 57464 NIL |caspi| 3569779568 NIL NIL); (CHEMSPIDER 3859309 NIL |kothari| 3563632157 NIL NIL); (CAS 523-98-8 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00655 NIL |kr| 3346617699 NIL NIL)	C(OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(/NC(=O)NC(=O)C(\N=C/1)=2)))[C@H](O)[C@H](O)3)	(9-D-ribosylxanthine) 5'-phosphate; xanthosine 5-phosphate; xanthosine 5'-phosphate; xanthosine-5-P; xanthosine-5'-P; 9-(5-phospho-&beta-D-ribosyl)xanthine; xanthine ribotide	['-']
BETAINE_ALDEHYDE	-	-	Quaternary-Amines	-	betaine aldehyde	-	(C 5);(H 12);(N 1);(O 1)	(ZINC ZINC000100015771 NIL |kothari| 3853420530 NIL NIL); (REACTOME-CPD 6798194 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00447 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM457 NIL |kothari| 3787514194 NIL NIL); (REFMET Betaine aldehyde NIL |midford| 3697479617 NIL NIL); (BIGG betald NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC15710 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01252 NIL |kothari| 3608597114 NIL NIL); (DRUGBANK DB04401 NIL |kothari| 3594430433 NIL NIL); (CHEMSPIDER 244 NIL |kothari| 3563632952 NIL NIL); (PUBCHEM 249 NIL |taltman| 3466375285 NIL NIL); (CHEBI 15710 NIL |taltman| 3452363565 NIL NIL); (LIGAND-CPD C00576 NIL |kr| 3346617700 NIL NIL); (CAS 7418-61-3)	C[N+](C)(CC=O)C	glycine betaine aldehyde; N,N,N-trimethyl-2-oxoethylammonium	['-']
BETAINE	-	-	Methylated-methyl-acceptors; Monocarboxylates; Quaternary-Amines	-	glycine betaine	-	(C 5);(H 11);(N 1);(O 2)	(ZINC ZINC000001532728 NIL |kothari| 3853420530 NIL NIL); (SEED cpd00540 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM289 NIL |kothari| 3787514190 NIL NIL); (REFMET Betaine NIL |midford| 3697479617 NIL NIL); (BIGG glyb NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC17750 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00043 NIL |kothari| 3594494394 NIL NIL); (CHEMSPIDER 242 NIL |kothari| 3563632953 NIL NIL); (PUBCHEM 247 NIL |taltman| 3466375284 NIL NIL); (CHEBI 17750 NIL |taltman| 3452363477 NIL NIL); (LIGAND-CPD C00719 NIL |kr| 3346617699 NIL NIL); (CAS 107-43-7)	C[N+](C)(CC([O-])=O)C	oxyneurine; lycine; acidin-pepsin; betaine; trimethylammonioacetate; N,N,N-trimethylglycine	['-']
Hex-2-enoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
DPG	-	-	Glycerates	-	3-phospho-D-glyceroyl phosphate	13-DPG	(C 3);(H 4);(O 10);(P 2)	(ZINC ZINC000003869886 NIL |kothari| 3853425323 NIL NIL); (REACTOME-CPD 29800 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00203 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM261 NIL |kothari| 3787514193 NIL NIL); (REFMET 3-phospho-D-glyceroyl dihydrogen phosphate NIL |midford| 3701443689 NIL NIL); (BIGG 13dpg NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 46878409 NIL |kothari| 3641818093 NIL NIL); (CHEBI 57604 NIL |kothari| 3609163722 NIL NIL); (METABOLIGHTS MTBLC57604 NIL |kothari| 3609160995 NIL NIL); (HMDB HMDB01270 NIL |kothari| 3608602203 NIL NIL); (CHEMSPIDER 19698372 NIL |kothari| 3563631780 NIL NIL); (LIGAND-CPD C00236 NIL |kr| 3346617699 NIL NIL); (CAS 1981-49-3)	C([C@@H](O)C(OP(=O)([O-])[O-])=O)OP(=O)([O-])[O-]	1,3-bisphospho-D-glycerate; 3-phosphoglyceroyl-P; P-glyceroyl-P; phosphoglyceroyl-P; 3-phosphoglyceroyl phosphate; 3-P-glyceroyl-P; DPG; glycerate 1,3-bisphosphate; 3-phosphonato-D-glyceroyl phosphate	['-']
CPD-8163	-	Glycerolipids	Digalactosyldiacylglycerols-34-2	Dihexosyldiacylglycerol	1-16:0-2-18:2-digalactosyldiacylglycerol	16:0-18:2-DGDG	(C 49);(H 88);(O 15)	(SEED cpd25072 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM13868 NIL |kothari| 3787514194 NIL NIL); (PUBCHEM 90659081 NIL |kothari| 3641818092 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(O[C@@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))COC(=O)CCCCCCCCCCCCCCC)=O	16:0-18:2-DGDG; 1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-3-O-[alpha-D-galactosyl-(1->6)-O-beta-D-galactosyl]-sn-glycerol	['-']
CPD-8164	-	Glycerolipids	Digalactosyldiacylglycerols-34-3	Dihexosyldiacylglycerol	1-16:0-2-18:3-digalactosyldiacylglycerol	16:0-18:3-DGDG	(C 49);(H 86);(O 15)	(SEED cpd25073 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM13869 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 90658137 NIL |kothari| 3641818092 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(O[C@@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))COC(=O)CCCCCCCCCCCCCCC)=O	16:0-18:3-DGDG; 1-hexadecanoyl-2-(9Z,12Z,15Z-octadecatrienoyl)-3-O-[alpha-D-galactosyl-(1->6)-O-beta-D-galactosyl]-sn-glycerol	['-']
CPD-8074	-	Glycerolipids	Monogalactosyldiacylglycerols-34-3	Monohexosyldiacylglycerol	1-18:3-2-16:0-monogalactosyldiacylglycerol	18:3-16:0-MGDG	(C 43);(H 76);(O 10)	(ZINC ZINC000062233351 NIL |kothari| 3853423856 NIL NIL); (SEED cpd25025 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM9567 NIL |kothari| 3787514193 NIL NIL); (PUBCHEM 6475758 NIL |kothari| 3641818092 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCCCCCCCCCCCC)=O)=O	18:3-16:0-MGDG; 1-(9Z,12Z,15Z-octadecatrienoyl)-2-hexadecanoyl-3-O-beta-D-galactosyl-sn-glycerol	['-']
CPD-8076	-	Glycerolipids	Monogalactosyldiacylglycerols-34-4	Monohexosyldiacylglycerol	1-18:3-2-16:1-monogalactosyldiacylglycerol	18:3-16:1-MGDG	(C 43);(H 74);(O 10)	(ZINC ZINC000062233333 NIL |kothari| 3853423859 NIL NIL); (SEED cpd25027 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM7980 NIL |kothari| 3787514193 NIL NIL); (PUBCHEM 90658391 NIL |kothari| 3641818093 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/CCCCCCCC)=O)=O	18:3-16:1-MGDG; 1-(9Z,12Z,15Z-octadecatrienoyl)-2-(7Z-hexadecenoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
carboxybiotin-L-lysine-in-BCCP-dimers	-	-	Protein-Modified-Amino-Acids	-	[carboxyl-carrier protein dimer]-N6-carboxybiotinyl-L-lysine	-	['-']	-	C(NC(=O)CCCC[C@@H]1(SC[C@@H]2(N(C([O-])=O)C(=O)N[C@H]12)))CCC[C@@H](C([a [biotin carboxyl-carrier protein] monomer])=O)N[a [biotin carboxyl-carrier protein] monomer].C(NC(=O)CCCC[C@@H]3(SC[C@@H]4(NC(=O)N[C@H]34)))CCC[C@@H](C([a [biotin carboxyl-carrier protein] monomer])=O)N[a [biotin carboxyl-carrier protein] monomer]	[BCCP dimer]-N6-carboxybiotinyl-L-lysine; [BCCP]-N6-carboxybiotinyl-L-lysine	['-']
biotin-L-lysine-in-BCCP-dimers	-	-	Protein-Modified-Amino-Acids	-	[biotin carboxyl-carrier-protein dimer]-N6-biotinyl-L-lysine	-	['-']	-	C(NC(=O)CCCC[C@@H]1(SC[C@@H]2(NC(=O)N[C@H]12)))CCC[C@@H](C([a [biotin carboxyl-carrier protein] monomer])=O)N[a [biotin carboxyl-carrier protein] monomer].C(NC(=O)CCCC[C@@H]3(SC[C@@H]4(NC(=O)N[C@H]34)))CCC[C@@H](C([a [biotin carboxyl-carrier protein] monomer])=O)N[a [biotin carboxyl-carrier protein] monomer]	[BCCP dimer]-N6-biotinyl-L-lysine	['-']
HOMO-SER	-	-	Non-standard-amino-acids	-	L-homoserine	-	(C 4);(H 9);(N 1);(O 3)	(ZINC ZINC000000895146 NIL |kothari| 3853425530 NIL NIL); (SEED cpd00227 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM353 NIL |kothari| 3787514192 NIL NIL); (REFMET Homoserine NIL |midford| 3697479617 NIL NIL); (BIGG hom__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57476 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00719 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57476 NIL |ong| 3523630742 NIL NIL); (PUBCHEM 6971022 NIL |ong| 3523387880 NIL NIL); (CAS 672-15-1 NIL |kr| 3346617698 NIL NIL); (LIGAND-CPD C00263 NIL |kaipa| 3311532629 NIL NIL)	C(O)C[C@H]([NH3+])C([O-])=O	homo-ser; homoserine; 2-amino-4-hydroxybutanoic acid; 2-amino-4-hydroxybutanoate	['-']
