ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
CARBON-DIOXIDE	-	-	Compounds	-	CO2	-	(C 1);(O 2)	(BIGG 33506 NIL |kothari| 3584718837 NIL NIL); (BIGG co2 NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC16526 NIL |kothari| 3608991478 NIL NIL); (LIGAND-CPD C00011 NIL |pkarp| 3605739479 NIL NIL); (HMDB HMDB01967 NIL |kothari| 3604149739 NIL NIL); (UM-BBD-CPD c0131 NIL |kothari| 3594389386 NIL NIL); (CHEMSPIDER 274 NIL |kothari| 3563632945 NIL NIL); (CHEBI 16526 NIL |taltman| 3452363277 NIL NIL); (PUBCHEM 280 NIL |taltman| 3448034169 NIL NIL); (CAS 124-38-9)	C(=O)=O	carbonic anhydride; carbonic acid gas; carbon dioxide	['-']
CO-A	-	Fatty acyls	Cofactors	Acyl-Coenzyme A	coenzyme A	-	(C 21);(H 32);(N 7);(O 16);(P 3);(S 1)	(BIGG 33502 NIL |kothari| 3584718837 NIL NIL); (REFMET Coenzyme A NIL |midford| 3701443689 NIL NIL); (BIGG coa NIL |kothari| 3661824226 NIL NIL); (|Wikipedia| Coenzyme_a NIL |caspi| 3612121242 NIL NIL); (METABOLIGHTS MTBLC57287 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01423 NIL |kothari| 3608601855 NIL NIL); (CHEBI 57287 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25113190 NIL |taltman| 3466375284 NIL NIL); (KNAPSACK C00007258 NIL |achi1| 3445698160 NIL NIL); (CAS 85-61-0); (LIGAND-CPD C00010 NIL |sreddy| 3298320400 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	CoA; co-A-SH; co-enzyme-A; co-A; HS-CoA	['-']
MAL	-	-	RS-Malate	-	(S)-malate	-	(C 4);(H 4);(O 5)	(REFMET Malic acid NIL |midford| 3701443689 NIL NIL); (BIGG mal__L NIL |kothari| 3661871717 NIL NIL); (METABOLIGHTS MTBLC15589 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00156 NIL |kothari| 3608601987 NIL NIL); (CHEMSPIDER 4573566 NIL |kothari| 3563632055 NIL NIL); (CAS 6915-15-7); (PUBCHEM 5459792 NIL |taltman| 3466375285 NIL NIL); (CHEBI 15589 NIL |taltman| 3452363473 NIL NIL); (CAS 97-67-6 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00149 NIL |kr| 3346617699 NIL NIL)	C(=O)([O-])C[C@H](O)C([O-])=O	(S)-malic acid; L-apple acid; L-malic acid; L-hydroxysuccinic acid; L-hydroxybutanedioic acid; L-malate	['-']
NAD	SUPER	-	NAD-P-OR-NOP	-	NAD+	-	(C 21);(H 26);(N 7);(O 14);(P 2)	(BIGG 33480 NIL |kothari| 3584718837 NIL NIL); (REFMET NAD+ NIL |midford| 3701443689 NIL NIL); (BIGG nad NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57540 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00902 NIL |kothari| 3608602071 NIL NIL); (CHEMSPIDER 10239196 NIL |kothari| 3563631841 NIL NIL); (CHEBI 57540 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 15938971 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00003 NIL |kr| 3346617700 NIL NIL); (CAS 53-84-9)	C5(/C(/C(N)=O)=C\C=C/[N+](/[C@@H]4(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))[C@@H](O)[C@@H](O)4))=5)	NAD+; beta-nicotinamide adenine dinucleotide; coenzyme I; diphosphopyridine nucleotide; diphosphopyridine nucleotide oxidized; nicotinamide adenine dinucleotide; nicotinamide adenine dinucleotide oxidized; NAD-oxidized; NAD-ox; DPN+; DPN-ox; DPN; &beta-nicotinamide adenine dinucleotide; NAD; &beta-NAD+	['-']
PYRUVATE	2-Oxo-carboxylates	-	2-Oxo-carboxylates; Short-Chain-Carboxylates	-	pyruvate	pyruvate	(C 3);(H 3);(O 3)	(REFMET Pyruvic acid NIL |midford| 3701443689 NIL NIL); (BIGG pyr NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC15361 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00243 NIL |kothari| 3608602957 NIL NIL); (CHEMSPIDER 96901 NIL |kothari| 3563632303 NIL NIL); (PUBCHEM 107735 NIL |taltman| 3466375285 NIL NIL); (KNAPSACK C00001200 NIL |achi1| 3445698172 NIL NIL); (CHEBI 15361 NIL |taltman| 3452363604 NIL NIL); (LIGAND-CPD C00022 NIL |kr| 3346617699 NIL NIL); (CAS 127-17-3); (UM-BBD-CPD c0159 NIL |kawakami| 3278871244 NIL NIL)	CC(=O)C(=O)[O-]	alpha-ketopropionic acid; BTS; &alpha-ketopropionic acid; acetylformic acid; pyroracemic acid; 2-oxopropanoic acid; pyruvic acid; 2-oxopropanoate; 2-oxo-propionic acid	['-']
NADH	SUPER	-	NADH-P-OR-NOP	-	NADH	-	(C 21);(H 27);(N 7);(O 14);(P 2)	(BIGG 33484 NIL |kothari| 3584718837 NIL NIL); (REFMET NADH NIL |midford| 3701443689 NIL NIL); (BIGG nadh NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57945 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01487 NIL |kothari| 3608601898 NIL NIL); (CHEMSPIDER 10239197 NIL |kothari| 3563631797 NIL NIL); (CHEBI 57945 NIL |kothari| 3557078252 NIL NIL); (PUBCHEM 21604869 NIL |ong| 3523387880 NIL NIL); (CAS 58-68-4 NIL |kothari| 3492444255 NIL NIL); (LIGAND-CPD C00004 NIL |kr| 3346617700 NIL NIL)	C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5))	NADH2; NADH2; dihydrodiphosphopyridine nucleotide; diphosphopyridine nucleotide reduced; dihydronicotinamide adenine dinucleotide; nicotinamide adenine dinucleotide reduced; NAD-reduced; NADH+H+; DPNH; &beta-NADH	['-']
S-ADENOSYLMETHIONINE	-	-	Amino-Acid-Derivatives	-	S-adenosyl-L-methionine	SAM	(C 15);(H 23);(N 6);(O 5);(S 1)	(CHEBI 33442 NIL |caspi| 3716224426 NIL NIL); (BIGG 33530 NIL |kothari| 3584718837 NIL NIL); (REFMET S-adenosyl-L-methioninate NIL |midford| 3701443689 NIL NIL); (BIGG amet NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 24762165 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC59789 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01185 NIL |kothari| 3608597114 NIL NIL); (CHEBI 59789 NIL |caspi| 3501080055 NIL NIL); (LIGAND-CPD C00019 NIL |kr| 3346617700 NIL NIL); (CAS 29908-03-0)	C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+]	(S)-S-adenosyl-L-methionine; AdoMet; SAM; 2-S-adenosyl-L-methionine; S-adenosyl-methionine; adenosylmethionine; S-adenosylmethionine	['-']
CAFFEOYL-COA	-	Fatty acyls	All-Coas; Phenylpropanoids	Acyl-Coenzyme A	trans-caffeoyl-CoA	-	(C 30);(H 38);(N 7);(O 19);(P 3);(S 1)	(CHEBI 57372 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 45266599 NIL |kothari| 3641818093 NIL NIL); (LIGAND-CPD C00323 NIL |taltman| 3459474373 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C1(/C=C(C(/O)=C\C=1)/O))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]	3,4-dihydroxyacryloyl-CoA	['-']
FERULOYL-COA	-	Fatty acyls	All-Coas; Phenylpropanoids	Acyl-Coenzyme A	trans-feruloyl-CoA	-	(C 31);(H 40);(N 7);(O 19);(P 3);(S 1)	(REFMET trans-feruloyl-CoA NIL |midford| 3701443689 NIL NIL); (CHEBI 57276 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 44229137 NIL |taltman| 3466375283 NIL NIL); (LIGAND-CPD C00406 NIL |sreddy| 3298394853 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C1(/C=C(C(/O)=C\C=1)/OC))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]	(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl-CoA; 4-hydroxy-3-methoxycinnamoyl-CoA	['-']
ADENOSYL-HOMO-CYS	-	-	Modified-Amino-Acids	-	S-adenosyl-L-homocysteine	SAH	(C 14);(H 20);(N 6);(O 5);(S 1)	(BIGG 33543 NIL |kothari| 3584718837 NIL NIL); (REFMET S-Adenosylhomocysteine NIL |midford| 3697479617 NIL NIL); (BIGG ahcys NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 25246222 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57856 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00939 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57856 NIL |taltman| 3498180761 NIL NIL); (LIGAND-CPD C00021 NIL |kr| 3346617699 NIL NIL); (CAS 979-92-0)	C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+]	SAH; S-adenosylhomocysteine; 2-S-adenosyl-L-homocysteine; AdoHcy; 2-S-adenosyl-L-homocysteine; S-adenosyl-homocysteine; S-adenosylhomocysteine; adenosyl-homo-cys; adenosylhomocysteine; adenosylhomo-cys	['-']
CPD-8091	-	Glycerophospholipids	Phosphatidylcholines-36-3	Phosphatidylcholine	1-oleoyl-2-linoleoyl-phosphatidylcholine	phosphatidylcholine (1-18:1-2-18:2); 18:1-18:2-PC; 1-18:1-2-18:2-phosphatidylcholine	(C 44);(H 82);(N 1);(O 8);(P 1)	(CHEBI 74670 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 24778939 NIL |kothari| 3641818093 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C)=O	phosphatidylcholine (1-18:1-2-18:2); 18:1-18:2-PC; 1-(9Z-octadecenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine; 1-18:1-2-18:2-phosphatidylcholine	['-']
FERROCYTOCHROME-B5	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-2182	-	Glycerophospholipids	Phosphatidylcholines-36-4	Phosphatidylcholine	1-linoleoyl-2-linoleoyl-phosphatidylcholine	sn-glycerol-3-phosphocholine (1-18:2-2-18:2); 18:2-18:2-PC; 1-18:2-2-18:2-sn-glycerol-3-phosphocholine; 1-18:2-2-18:2-phosphatidylcholine	(C 44);(H 80);(N 1);(O 8);(P 1)	(CHEBI 42027 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 5288075 NIL |kothari| 3641818093 NIL NIL); (CHEMSPIDER 4945180 NIL |kothari| 3563631987 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C)=O	sn-glycerol-3-phosphocholine (1-18:2-2-18:2); 18:2-18:2-PC; 1,2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine; 1-18:2-2-18:2-sn-glycerol-3-phosphocholine; 1-18:2-2-18:2-phosphatidylcholine	['-']
FERRICYTOCHROME-B5	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
UDP-GLUCURONATE	-	-	UDP-sugar	-	UDP-&alpha-D-glucuronate	-	(C 15);(H 19);(N 2);(O 18);(P 2)	(REFMET UDP-glucuronic acid NIL |midford| 3701443689 NIL NIL); (BIGG udpglcur NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58052 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00935 NIL |kothari| 3608603014 NIL NIL); (CHEBI 58052 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25202620 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00167 NIL |kr| 3346617700 NIL NIL); (CAS 2616-64-0)	C([C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)))OP(=O)([O-])OP(=O)([O-])O[C@H]3(O[C@H](C([O-])=O)[C@@H](O)[C@H](O)[C@@H](O)3)	(UDP-GlcA)1; UDP-D-glucuronic acid; UDP-glucuronic acid; udp-glcua; UDP-glucuronate; uridine diphosphate glucuronate; uridine diphosphate glucuronic acid; UDP-D-glucuronate	['-']
UDP-D-GALACTURONATE	-	-	UDP-sugar	-	UDP-&alpha-D-galacturonate	-	(C 15);(H 19);(N 2);(O 18);(P 2)	(HMDB HMDB12302 NIL |kothari| 3608602825 NIL NIL); (CHEBI 57635 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25244587 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00617 NIL |taltman| 3459474373 NIL NIL)	C(OP(=O)([O-])OP(=O)([O-])O[C@H]1(O[C@H](C([O-])=O)[C@H](O)[C@H](O)[C@@H](O)1))[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3))	['-']	['-']
D-3-HYDROXYACYL-COA	SUPER	Fatty acyls	3-HYDROXYACYL-COA	Acyl-Coenzyme A	2,3,4-saturated (3R)-3-hydroxyacyl-CoA	-	['-']	(CHEBI 15456 NIL |kothari| 3499094912 NIL NIL); (LIGAND-CPD C01086 NIL |kothari| 3499094912 NIL NIL)	C([R])[C@@H](O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O	D-3-hydroxyacyl-CoA; (R)-hydroxyacyl-CoA; cis-3-hydroxyacyl-CoA; 3-OH-acyl-CoA; 3-hydroxyacyl-CoA	['-']
Medium-Chain-3-Hydroxyacyl-CoAs	D-3-HYDROXYACYL-COA	Fatty acyls	D-3-HYDROXYACYL-COA	Acyl-Coenzyme A	medium-chain (3R)-3-hydroxyacyl-CoA	-	['-']	-	['-']	['-']	['-']
L-3-HYDROXYACYL-COA	SUPER	Fatty acyls	3S-S-3-hydroxyacyl-CoAs	Acyl-Coenzyme A	2,3,4-saturated (3S)-3-hydroxyacyl-CoA	-	['-']	(CHEBI 15455 NIL |kothari| 3495387069 NIL NIL); (LIGAND-CPD C00640 NIL |kothari| 3495387069 NIL NIL)	C([R])[C@@H](CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)O	(3S)-3-hydroxyacyl-CoA; 3-hydroxyacyl-CoA; 3-OH-acyl-CoA; RCHOHCH2CO-CoA; trans-3-hydroxyacyl-CoA; (S)-3-hydroxyacyl-CoA; (S)-3-hydroxyacyl-CoA; trans-3-hydroxyacyl-CoA; 3-OH-acyl-CoA; 3-hydroxyacyl-CoA; L-3-hydroxyacyl-CoA	['-']
Medium-Chain-3S-Hydroxyacyl-CoAs	L-3-HYDROXYACYL-COA	Fatty acyls	L-3-HYDROXYACYL-COA; Medium-Chain-Acyl-CoAs	Acyl-Coenzyme A	medium-chain (3S)-3-hydroxyacyl-CoA	-	['-']	-	['-']	['-']	['-']
CPD-12406	-	-	CPD-19475	-	(E)-1-(L-cysteinylglycin-S-yl)-N-hydroxy-&omega-(methylsulfanyl)nonan-1-imine	-	(C 15);(H 29);(N 3);(O 4);(S 2)	(PUBCHEM 134820197 NIL |kothari| 3760047716 NIL NIL)	CSCCCCCCCCC(/SC[C@H]([NH3+])C(=O)NCC([O-])=O)=N\O	['-']	['-']
CPDQT-410	-	-	S-Substituted-L-Cysteines	-	(E)-1-(L-cystein-S-yl)-N-hydroxy-&omega-(methylsulfanyl)nonan-1-imine	-	(C 13);(H 26);(N 2);(O 3);(S 2)	(PUBCHEM 134820552 NIL |kothari| 3760047716 NIL NIL)	CSCCCCCCCCC(/SCC([NH3+])C([O-])=O)=N\O	['-']	['-']
PROPIONYL-COA	-	Fatty acyls	Short-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	propanoyl-CoA	-	(C 24);(H 36);(N 7);(O 17);(P 3);(S 1)	(REFMET Propionyl-CoA NIL |midford| 3701443689 NIL NIL); (BIGG ppcoa NIL |kothari| 3661824225 NIL NIL); (PUBCHEM 45266613 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57392 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01275 NIL |kothari| 3608602760 NIL NIL); (CHEBI 57392 NIL |hartmut| 3568735882 NIL NIL); (LIGAND-CPD C00100 NIL |kr| 3346617701 NIL NIL); (CAS 317-66-8)	CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	n-propionyl-CoA; propionyl-CoA; propionyl-coenzyme A	['-']
ETOH	-	-	Short-Chain-Alcohols; Short-Chain-Primary-Alcohols	-	ethanol	-	(C 2);(H 6);(O 1)	(REFMET Ethanol NIL |midford| 3697479617 NIL NIL); (BIGG etoh NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC16236 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00108 NIL |kothari| 3594494361 NIL NIL); (DRUGBANK DB00898 NIL |kothari| 3594430282 NIL NIL); (CHEMSPIDER 682 NIL |kothari| 3563632902 NIL NIL); (PUBCHEM 702 NIL |taltman| 3466375284 NIL NIL); (CHEBI 16236 NIL |taltman| 3452363338 NIL NIL); (LIGAND-CPD C00469 NIL |kr| 3346617700 NIL NIL); (CAS 64-17-5)	CCO	absolute alcohol; alcohol; EtOH; eth; ethyl alcohol; grain alcohol	['-']
CPD-19958	-	Fatty acyls	Carboxylic-esters	Non-esterified fatty acid	ethyl propanoate	NEFA 2:0/3:0	(C 5);(H 10);(O 2)	(PUBCHEM 7749 NIL |kothari| 3716212929 NIL NIL); (CHEBI 41330 NIL |caspi| 3700588083 NIL NIL)	CCC(=O)OCC	['-']	['-']
CPD-11641	-	-	Compounds	-	4-methylumbelliferyl glucoside	-	(C 16);(H 18);(O 8)	(CHEBI 91117 NIL |kothari| 3686585520 NIL NIL); (DRUGBANK DB02639 NIL |kothari| 3651932122 NIL NIL); (CHEMSPIDER 2015550 NIL |kothari| 3563632190 NIL NIL); (PUBCHEM 2733779 NIL |ong| 3523387880 NIL NIL)	CC2(\C3(/C=C\C(\O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=C/C(/OC(=O)\C=2)=3))	4-MU-glucoside	['-']
CPD-13688	-	-	Compounds	-	4-methylumbelliferone 6'-O-malonylglucoside	-	(C 19);(H 19);(O 11)	(PUBCHEM 90657303 NIL |kothari| 3641818092 NIL NIL)	CC2(\C3(/C=C\C(\O[C@@H]1(O[C@H](COC(=O)CC(=O)[O-])[C@@H](O)[C@H](O)[C@@H](O)1))=C/C(/OC(=O)\C=2)=3))	['-']	['-']
18-OXOOLEATE	OMEGA-ALDEHYDE-FATTY-ACID	Fatty acyls	OMEGA-ALDEHYDE-FATTY-ACID	Non-esterified fatty acid	18-oxo-oleate	NEFA-miss	(C 18);(H 31);(O 3)	(PUBCHEM 90657874 NIL |kothari| 3641818092 NIL NIL)	C(=O)CCCCCCC\C=C/CCCCCCCC(=O)[O-]	18-oxo-octadec-9-enoic acid; 18-oxo-9Z-octadecenoate	['-']
NADP	SUPER	-	NAD-P-OR-NOP	-	NADP+	-	(C 21);(H 25);(N 7);(O 17);(P 3)	(BIGG 33488 NIL |kothari| 3584718837 NIL NIL); (REFMET NADP+ NIL |midford| 3701443689 NIL NIL); (BIGG nadp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58349 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00217 NIL |kothari| 3608602149 NIL NIL); (CHEMSPIDER 10239198 NIL |kothari| 3563631841 NIL NIL); (CHEBI 58349 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 15938972 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00006 NIL |kr| 3346617700 NIL NIL); (CAS 53-59-8)	C5(/C=C\C(\C(=O)N)=C/[N+](/[C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@@H]4([C@H]([C@H]([C@H](N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))O4)OP([O-])([O-])=O)O))([O-])=O)(=O)[O-]))=5)	coenzyme II; triphosphopyridine nucleotide; nicotinamide adenine dinucleotide phosphate; NADP-oxidized; NADP-ox; TPN; TPN+; TPN-ox; nicotinamide adenine dinucleotide-P; NADP(+); NADP; &beta-NADP+	['-']
OCTADEC-9-ENE-118-DIOIC-ACID	Alpha-omega-dicarboxylates	-	Alpha-omega-dicarboxylates	-	&alpha,&omega-9Z-octadecenedioate	-	(C 18);(H 30);(O 4)	(PUBCHEM 90657642 NIL |kothari| 3641818093 NIL NIL)	C(=O)([O-])CCCCCCC\C=C/CCCCCCCC(=O)[O-]	&alpha,&omega-9Z-octadecenedioic acid; 1,18-9Z-octadecenedioic acid; octadecenedioate; 18-carboxyl oleate	['-']
NADPH	SUPER	-	NADH-P-OR-NOP	-	NADPH	-	(C 21);(H 26);(N 7);(O 17);(P 3)	(BIGG 33486 NIL |kothari| 3584718837 NIL NIL); (REFMET NADPH NIL |midford| 3701443689 NIL NIL); (BIGG nadph NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57783 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00221 NIL |kothari| 3608602464 NIL NIL); (CHEMSPIDER 10239199 NIL |kothari| 3563631840 NIL NIL); (CHEBI 57783 NIL |taltman| 3498850556 NIL NIL); (PUBCHEM 15983949 NIL |taltman| 3497976212 NIL NIL); (CAS 2646-71-1 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00005 NIL |kr| 3346617699 NIL NIL)	C5(\N([C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@@H]4([C@H]([C@H]([C@H](N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))O4)OP([O-])([O-])=O)O))([O-])=O)(=O)[O-]))/C=C(C\C=5)/C(=O)N)	reduced nicotinamide adenine dinucleotide phosphate; NADPH2; NADPH2; dihydrotriphosphopyridine nucleotide; reduced dihydrotriphosphopyridine nucleotide; dihydronicotinamide adenine dinucleotide phosphate; dihydronicotinamide adenine dinucleotide phosphate reduced; reduced NADP; NADP-red; TPNH; dihydronicotinamide adenine dinucleotide-P; &beta-NADPH	['-']
CPDQT-428	-	-	Indole-Phytoalexins	-	indole-3-carbinol	-	(C 9);(H 9);(N 1);(O 1)	(REFMET Indole-3-carbinol NIL |midford| 3697479617 NIL NIL); (METABOLIGHTS MTBLC24814 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB05785 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 3581 NIL |kothari| 3563632798 NIL NIL); (CHEBI 24814 NIL |taltman| 3466400104 NIL NIL); (PUBCHEM 3712 NIL |taltman| 3466375284 NIL NIL)	C(O)C1(\C2(/C=C\C=C/C(/N/C=1)=2))	['-']	['-']
Acceptor	-	-	Hydride-Acceptors	-	oxidized electron carrier	A	['-']	(LIGAND-CPD C00028 NIL |qwan| 3371849575 NIL NIL); (CHEBI 15339 NIL |taltman| 3498851560 NIL NIL)	['-']	A; oxidized unknown electron donor; oxidized unknown electron acceptor	['-']
INDOLE-3-CARBOXALDEHYDE	-	-	Indole-Phytoalexins	-	indole-3-carboxaldehyde	-	(C 9);(H 7);(N 1);(O 1)	(REFMET 1H-Indole-3-carboxaldehyde NIL |midford| 3697479617 NIL NIL); (CHEBI 28238 NIL |kothari| 3686585520 NIL NIL); (HMDB HMDB29737 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 9838 NIL |kothari| 3563632562 NIL NIL); (PUBCHEM 10256 NIL |taltman| 3466375284 NIL NIL); (KNAPSACK C00000112 NIL |achi1| 3445698170 NIL NIL); (LIGAND-CPD C08493 NIL |kr| 3410284649 NIL NIL)	C(=O)C1(\C2(/C=C\C=C/C(/N/C=1)=2))	['-']	['-']
Donor-H2	-	-	Hydride-Acceptors	-	reduced two electron carrier	A(H2)	['-']	(CHEBI 17499 NIL |kothari| 3458488187 NIL NIL); (LIGAND-CPD C00030 NIL |kothari| 3458488187 NIL NIL)	[an oxidized electron carrier]	reduced unknown electron donor; A(H2); reduced unknown electron acceptor	['-']
DI-H-URACIL	-	-	Modified-Bases	-	5,6-dihydrouracil	-	(C 4);(H 6);(N 2);(O 2)	(REFMET Dihydrouracil NIL |midford| 3697479617 NIL NIL); (DRUGBANK DB01849 NIL |kothari| 3651932122 NIL NIL); (METABOLIGHTS MTBLC15901 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00076 NIL |kothari| 3594494383 NIL NIL); (CHEMSPIDER 629 NIL |kothari| 3563632910 NIL NIL); (PUBCHEM 649 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00429 NIL |taltman| 3452530702 NIL NIL); (CHEBI 15901 NIL |taltman| 3452363444 NIL NIL); (CAS 504-07-4)	C1(NC(CCN1)=O)=O	dihydrouracil; DI-H-uracil	['-']
3-UREIDO-PROPIONATE	-	-	Ureido-Compounds	-	3-ureidopropanoate	-	(C 4);(H 7);(N 2);(O 3)	(REFMET Ureidopropionic acid NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC11892 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00026 NIL |kothari| 3608602842 NIL NIL); (CHEMSPIDER 5342107 NIL |kothari| 3563631958 NIL NIL); (PUBCHEM 6971254 NIL |taltman| 3466375285 NIL NIL); (CHEBI 11892 NIL |taltman| 3452363195 NIL NIL); (LIGAND-CPD C02642 NIL |kr| 3410284649 NIL NIL)	C(NC(=O)N)CC([O-])=O	3-ureidopropionate; &beta-ureidopropionic acid; N-carbamoyl-&beta-alanine	['-']
