ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
MESO-DIAMINOPIMELATE	-	-	CPD-20332; L-Amino-Acids; Lysine-or-DAP	-	meso-diaminopimelate	-	(C 7);(H 14);(N 2);(O 4)	(ZINC ZINC000001532722 NIL |kothari| 3853425786 NIL NIL); (SEED cpd00516 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM529 NIL |kothari| 3787514192 NIL NIL); (REFMET 2,6-diaminopimelic acid NIL |midford| 3697479617 NIL NIL); (BIGG 26dap__M NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57791 NIL |kothari| 3608991478 NIL NIL); (CHEBI 57791 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 1549101 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00680 NIL |kr| 3346617701 NIL NIL); (CAS 922-54-3)	C([C@H](CCC[C@H](C([O-])=O)[NH3+])[NH3+])([O-])=O	meso-2,6-diaminopimelate; meso-A2pm; meso-diaminoheptanedioate; meso-2,6-diaminoheptanedioate; meso-1-&alpha,&epsilon-diaminopimelate; D,L-diaminopimelate; D,L-DAP; D,L-meso-diaminoheptanedioate; M-DAP	['-']
LYS	-	-	Positively-charged-polar-amino-acids; Lysine-or-DAP; Amino-Acids-20; L-Amino-Acids; Basic-Amino-Acids	-	L-lysine	lys	(C 6);(H 15);(N 2);(O 2)	(ZINC ZINC000001532522 NIL |kothari| 3853425766 NIL NIL); (MEDIADB compounds/14810/ NIL |midford| 3791153825 NIL NIL); (MEDIADB compounds/47/ NIL |midford| 3791153824 NIL NIL); (METANETX MNXM78 NIL |kothari| 3787514190 NIL NIL); (REFMET Lysine NIL |midford| 3701443689 NIL NIL); (BIGG lys__L NIL |kothari| 3661871748 NIL NIL); (CHEMSPIDER 5747 NIL |caspi| 3680272109 NIL NIL); (METABOLIGHTS MTBLC32551 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00182 NIL |kothari| 3608602970 NIL NIL); (CHEBI 32551 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 5460926 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C00047 NIL |kawakami| 3276028494 NIL NIL); (CAS 56-87-1)	C([NH3+])CCC[C@H]([NH3+])C([O-])=O	K; lysine; L-lys; lys; 2,6-diaminohexanoic acid; lysine acid	['-']
ERGOSTEROL	-	-	3-Beta-Hydroxysterols	-	ergosterol	ST 28:3;O	(C 28);(H 44);(O 1)	(SEED cpd01170 NIL |kothari| 3788273833 NIL NIL); (METANETX MNXM922 NIL |kothari| 3787514190 NIL NIL); (REFMET Ergosterol NIL |midford| 3697479617 NIL NIL); (PUBCHEM 444679 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC16933 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00878 NIL |kothari| 3608601775 NIL NIL); (LIPID_MAPS LMST01030093 NIL |kothari| 3594492027 NIL NIL); (DRUGBANK DB04038 NIL |kothari| 3594430412 NIL NIL); (CHEBI 16933 NIL |caspi| 3591732195 NIL NIL); (CHEMSPIDER 10477914 NIL |kothari| 3563631793 NIL NIL); (CAS 57-87-4); (LIGAND-CPD C01694 NIL |sreddy| 3298308043 NIL NIL)	CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]3(CC[C@H]4(C2([C@@H]([C@]1(CC[C@H](O)CC/1=C\C=2)(C))CC[C@](C)34)))	provitamin D2	['-']
GLYOX	-	-	2-Oxo-carboxylates	-	glyoxylate	-	(C 2);(H 1);(O 3)	(ZINC ZINC000004658554 NIL |kothari| 3853425491 NIL NIL); (SEED cpd00040 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM69 NIL |kothari| 3787514193 NIL NIL); (CHEBI 36655 NIL |kothari| 3716218713 NIL NIL); (REFMET Glyoxylic acid NIL |midford| 3701443689 NIL NIL); (BIGG glx NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC36655 NIL |kothari| 3609160995 NIL NIL); (HMDB HMDB00119 NIL |kothari| 3608601662 NIL NIL); (KNAPSACK C00001186); (PUBCHEM 3614358 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00048 NIL |kr| 3346617698 NIL NIL); (CAS 298-12-4)	C(C(=O)[O-])=O	glyoxalate; glyox; glyoxylic acid	['-']
Very-long-Chain-234-Saturated-acyl-CoAs	SUPER	Fatty acyls	Saturated-Fatty-Acyl-CoA; VERY-LONG-CHAIN-FATTY-ACYL-COA	Acyl-Coenzyme A	very-long-chain 2,3,4-saturated fatty acyl CoA	-	['-']	(SEED cpd28329 NIL |kothari| 3788273827 NIL NIL); (CHEBI 90731 NIL |kothari| 3787535128 NIL NIL); (METANETX MNXM163725 NIL |kothari| 3787514192 NIL NIL)	C(CCCCCCCCCCCCCCCCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[R]	['-']	['-']
CPD-10280	Very-long-Chain-234-Saturated-acyl-CoAs	Fatty acyls	VERY-LONG-CHAIN-FATTY-ACYL-COA; Very-long-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	lignoceroyl-CoA	-	(C 45);(H 78);(N 7);(O 17);(P 3);(S 1)	(SEED cpd15297 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM1504 NIL |kothari| 3787514193 NIL NIL); (LIGAND-CPD C16529 NIL |kothari| 3787329138 NIL NIL); (REFMET Tetracosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (CHEBI 65052 NIL |kothari| 3557072876 NIL NIL); (PUBCHEM 25201814 NIL |taltman| 3466375284 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	tetracosanoyl-CoA	['-']
Very-Long-Chain-oxoacyl-CoAs	SUPER	Fatty acyls	3-KETOACYL-COA	Acyl-Coenzyme A	very-long-chain oxoacyl-CoA	-	['-']	(SEED cpd28328 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM97441 NIL |kothari| 3787514192 NIL NIL)	C(CCCCCCCCCCCCCCCCCCCC(=O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[R]	['-']	['-']
CPD-10283	Very-Long-Chain-oxoacyl-CoAs	Fatty acyls	Very-Long-Chain-oxoacyl-CoAs	Acyl-Coenzyme A	3-oxobehenoyl-CoA	-	(C 43);(H 72);(N 7);(O 18);(P 3);(S 1)	(REACTOME-CPD 548829 NIL |kothari| 3788282686 NIL NIL); (SEED cpd22630 NIL |kothari| 3788273827 NIL NIL); (HMDB HMDB60215 NIL |kothari| 3787939155 NIL NIL); (METANETX MNXM36756 NIL |kothari| 3787514190 NIL NIL); (REFMET 3-oxodocosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (CHEBI 71451 NIL |kothari| 3577646961 NIL NIL); (PUBCHEM 25203083 NIL |taltman| 3466375284 NIL NIL)	CCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	3-oxodocosanoyl-CoA	['-']
CPD-14274	Very-Long-Chain-oxoacyl-CoAs	Fatty acyls	Very-Long-Chain-oxoacyl-CoAs	Acyl-Coenzyme A	3-oxocerotoyl-CoA	-	(C 47);(H 80);(N 7);(O 18);(P 3);(S 1)	(METANETX MNXM36758 NIL |kothari| 3787514192 NIL NIL); (REFMET 3-oxohexacosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (PUBCHEM 71581082 NIL |kothari| 3619400312 NIL NIL); (CHEBI 73980 NIL |kothari| 3608037945 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	3-oxohexacosanoyl-CoA	['-']
CPD-14273	Very-Long-Chain-oxoacyl-CoAs	Fatty acyls	Very-Long-Chain-oxoacyl-CoAs	Acyl-Coenzyme A	3-oxolignoceroyl-CoA	-	(C 45);(H 76);(N 7);(O 18);(P 3);(S 1)	(SEED cpd24264 NIL |kothari| 3788273827 NIL NIL); (HMDB HMDB60238 NIL |kothari| 3787939155 NIL NIL); (METANETX MNXM36773 NIL |kothari| 3787514194 NIL NIL); (REFMET 3-oxotetracosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (PUBCHEM 71581078 NIL |kothari| 3619400312 NIL NIL); (CHEBI 73977 NIL |kothari| 3608037945 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	3-oxotetracosanoyl-CoA	['-']
2-Acylglycero-Phosphocholines	-	Glycerophospholipids	Lysophosphatidylcholines; 1-Lyso-phospholipids	Lysophophatidylcholine	1-lysophosphatidylcholine	-	['-']	(REACTOME-CPD 975614 NIL |kothari| 3788282686 NIL NIL); (SEED cpd02603 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM447 NIL |kothari| 3786132369 NIL NIL); (LIGAND-CPD C04233 NIL |kothari| 3535723080 NIL NIL); (CHEBI 16728 NIL |kothari| 3494163436 NIL NIL)	C([N+](C)(C)C)COP([O-])(=O)OC[C@H](OC([R])=O)CO	2-acylglycero-3-phosphocholine; L-1-lysolecithin; 1-lyso-2-acyl-sn-glycero-3-phosphocholine; 1-lysolecithin; &beta-lysophosphatidylcholine; 2-acylglycerophosphocholine; 2-acyl 1-lyso-sn-glycero-3-phosphatidylcholine; 2-acyl-sn-glycero-3-phosphocholine	['-']
CPDIO2-7	-	-	CPD4LZ-25	-	1-16:0-2-18:3-diacylglycerol-trimethylhomoserine	16:0-18:3-DGTS	(C 44);(H 79);(N 1);(O 7)	-	C(C(OC(=O)CCC\C=C/CC\C=C/C\C=C/CCCCC)COCCC([N+](C)(C)C)C([O-])=O)OC(=O)CCCCCCCCCCCCCCC	16:0-18:3-DGTS; 1-hexadecanoyl-2-(5Z,9Z,12Z-octadecatrienoyl)-diacylglyceryl-3-O-4'-(N,N,N-trimethyl)-homoserine	['-']
CPD-12829	SUPER	-	Plastoquinols	-	plastoquinol-9	-	(C 53);(H 82);(O 2)	(ZINC ZINC000085427679 NIL |kothari| 3853422153 NIL NIL); (CHEMSPIDER 4945177 NIL |kothari| 3563631987 NIL NIL); (CHEBI 28026 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 6440941 NIL |ong| 3523387880 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(C)/C(\C)=C(\C=1)/O)	['-']	['-']
CPD-659	-	-	Compounds	-	L-arogenate	-	(C 10);(H 12);(N 1);(O 5)	(ZINC ZINC000000895400 NIL |kothari| 3853423179 NIL NIL); (SEED cpd00616 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM696 NIL |kothari| 3787514194 NIL NIL); (REFMET Arogenic acid NIL |midford| 3701443689 NIL NIL); (CHEBI 58180 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25244469 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00826 NIL |kr| 3410284650 NIL NIL); (CAS 53078-86-7)	C([C@H](CC1(\C=C/C(\C=C/1)O)C([O-])=O)[NH3+])([O-])=O	L-arogenic acid; pretyrosine	['-']
PHE	-	-	Amino-Acids-20; Aromatic-L-Amino-Acids; Non-polar-amino-acids; Phenylpropanoids	-	L-phenylalanine	phe	(C 9);(H 11);(N 1);(O 2)	(MEDIADB compounds/1783/ NIL |midford| 3791153825 NIL NIL); (MEDIADB compounds/77/ NIL |midford| 3791153824 NIL NIL); (METANETX MNXM97 NIL |kothari| 3787514191 NIL NIL); (REFMET Phenylalanine NIL |midford| 3697479617 NIL NIL); (BIGG phe__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC58095 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00159 NIL |kothari| 3608597114 NIL NIL); (CHEBI 58095 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 6925665 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00079 NIL |kaipa| 3311532639 NIL NIL); (CAS 63-91-2)	C([O-])(=O)[C@@H]([NH3+])CC1(\C=C/C=C\C=1)	2S-&alpha-phenylalanine; F; endophenyl; phenylalanine; phe; L-phe	['-']
2-Hexadecenoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Phospholipids	-	-	Lipids	-	phospholipid	-	['-']	(SEED cpd11765 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM93813 NIL |kothari| 3787514194 NIL NIL); (CHEBI 16247 NIL |kothari| 3499048601 NIL NIL); (LIGAND-CPD C00865 NIL |kothari| 3499048601 NIL NIL)	['-']	['-']	['-']
Lysophospholipids	-	-	Phospholipids	-	lysophospholipid	-	['-']	(SEED cpd12849 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM62358 NIL |kothari| 3787514189 NIL NIL); (LIGAND-CPD C06254 NIL |kothari| 3499048674 NIL NIL)	['-']	['-']	['-']
ILE	-	-	Branched-Amino-Acids; Amino-Acids-20; L-Amino-Acids; Non-polar-amino-acids	-	L-isoleucine	ile	(C 6);(H 13);(N 1);(O 2)	(ZINC ZINC000003581355 NIL |kothari| 3853425560 NIL NIL); (MEDIADB compounds/14805/ NIL |midford| 3791153825 NIL NIL); (MEDIADB compounds/390/ NIL |midford| 3791153825 NIL NIL); (SEED cpd00322 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM231 NIL |kothari| 3787514190 NIL NIL); (REFMET Isoleucine NIL |midford| 3697479617 NIL NIL); (BIGG ile__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC58045 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00172 NIL |kothari| 3608597114 NIL NIL); (CHEBI 58045 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 7043901 NIL |taltman| 3497976212 NIL NIL); (CAS 73-32-5 NIL |kr| 3346617698 NIL NIL); (LIGAND-CPD C00407 NIL |kaipa| 3311532639 NIL NIL)	CC[C@H](C)[C@H]([NH3+])C(=O)[O-]	I; iso-leucine; L-ile	['-']
FRUCTOSE-16-DIPHOSPHATE	-	Sphingolipids	HEXOSE-6-PHOSPHATES; Sugar-bisphosphates	Long-chain base phosphate	&beta-D-fructofuranose 1,6-bisphosphate	-	(C 6);(H 10);(O 12);(P 2)	(ZINC ZINC000004096694 NIL |kothari| 3853425412 NIL NIL); (SEED cpd19036 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM90006 NIL |kothari| 3787514191 NIL NIL); (BIGG fdp NIL |kothari| 3661824225 NIL NIL); (HMDB HMDB01058 NIL |kothari| 3608602661 NIL NIL); (CHEMSPIDER 4574223 NIL |kothari| 3563632026 NIL NIL); (PUBCHEM 5460765 NIL |taltman| 3466375284 NIL NIL); (CHEBI 32966 NIL |taltman| 3452363378 NIL NIL); (|Wikipedia| Fructose_1,6-bisphosphate NIL |caspi| 3410109048 NIL NIL); (LIGAND-CPD C00354 NIL |kr| 3346617698 NIL NIL); (CAS 488-69-7)	C(OP(=O)([O-])[O-])[C@@H]1([C@H]([C@@H]([C@](O)(O1)COP(=O)([O-])[O-])O)O)	&beta-D-fructose 1,6-bisphosphate; FBP	['-']
CPD-8078	-	Glycerolipids	Monogalactosyldiacylglycerols-34-5	Monohexosyldiacylglycerol	1-18:3-2-16:2-monogalactosyldiacylglycerol	18:3-16:2-MGDG	(C 43);(H 72);(O 10)	(SEED cpd25029 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM7981 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 90658670 NIL |kothari| 3641818093 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/C\C=C/CCCCC)=O)=O	18:3-16:2-MGDG; 1-(9Z,12Z,15Z-octadecatrienoyl)-2-(7Z,10Z-hexadecadienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
R-3-Hydroxypalmitoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
3-oxo-palmitoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
2-C-METHYL-D-ERYTHRITOL-4-PHOSPHATE	-	-	Compounds	-	2-C-methyl-D-erythritol 4-phosphate	MEP	(C 5);(H 11);(O 7);(P 1)	(ZINC ZINC000001532264 NIL |kothari| 3853420102 NIL NIL); (SEED cpd08286 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM1626 NIL |kothari| 3787514190 NIL NIL); (BIGG 2me4p NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 21608483 NIL |kothari| 3641818093 NIL NIL); (CHEBI 58262 NIL |kothari| 3608037944 NIL NIL); (CHEMSPIDER 10645747 NIL |kothari| 3563631792 NIL NIL); (LIGAND-CPD C11434 NIL |kr| 3346617700 NIL NIL)	C[C@](O)(CO)[C@H](O)COP([O-])([O-])=O	2-methylerylthritol 4-phosphate	['-']
DEOXYXYLULOSE-5P	-	-	PENTOSE-5-PHOSPHATES	-	1-deoxy-D-xylulose 5-phosphate	-	(C 5);(H 9);(O 7);(P 1)	(ZINC ZINC000001532265 NIL |kothari| 3853425212 NIL NIL); (SEED cpd08289 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM622 NIL |kothari| 3787514190 NIL NIL); (BIGG dxyl5p NIL |kothari| 3661824225 NIL NIL); (HMDB HMDB01213 NIL |kothari| 3608602097 NIL NIL); (CHEMSPIDER 10462373 NIL |kothari| 3563631780 NIL NIL); (CHEBI 57792 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 23420274 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11437 NIL |kr| 3346617699 NIL NIL)	CC(=O)[C@@H](O)[C@H](O)COP([O-])(=O)[O-]	DXP; deoxyxylulose-5-phosphate; D-1-deoxyxylulose-5-P; 1-deoxy-D-threo-pentulose 5-phosphate; DOXP	['-']
PHOSPHO-ENOL-PYRUVATE	-	-	Monocarboxylates	-	phosphoenolpyruvate	-	(C 3);(H 2);(O 6);(P 1)	(ZINC ZINC000003870145 NIL |kothari| 3853426040 NIL NIL); (SEED cpd00061 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM73 NIL |kothari| 3787514190 NIL NIL); (REFMET Phosphoenolpyruvic acid NIL |midford| 3701443689 NIL NIL); (BIGG pep NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB00263 NIL |kothari| 3608601855 NIL NIL); (CHEMSPIDER 2907208 NIL |kothari| 3563632205 NIL NIL); (CHEBI 58702 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 3674425 NIL |taltman| 3466375285 NIL NIL); (CAS 138-08-9 NIL |kr| 3346617701 NIL NIL); (LIGAND-CPD C00074 NIL |kr| 3346617701 NIL NIL)	C=C(OP(=O)([O-])[O-])C([O-])=O	PEP; 2-(phosphooxy)- 2-propenoate	['-']
3-DEOXY-D-ARABINO-HEPTULOSONATE-7-P	-	-	Compounds	-	3-deoxy-D-arabino-heptulosonate 7-phosphate	-	(C 7);(H 10);(O 10);(P 1)	(ZINC ZINC000001530031 NIL |kothari| 3853420190 NIL NIL); (REACTOME-CPD 964909 NIL |kothari| 3788282686 NIL NIL); (SEED cpd02857 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM1219 NIL |kothari| 3787514190 NIL NIL); (BIGG 2dda7p NIL |kothari| 3661824225 NIL NIL); (CHEBI 58394 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 5460215 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C04691 NIL |kr| 3346617700 NIL NIL); (CAS 2627-73-8)	C(=O)([O-])C(=O)C[C@@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-]	3-deoxy-D-arabino-heptulosonate-7-P; 3-deoxy-arabino-heptulosonate 7-phosphate; 3-deoxy-arabino-heptulosonate-7-P; 2-dehydro-3-deoxy-D-arabino-heptonate 7-phosphate; 3-deoxy-D-arabino-hept-2-ulosonate 7-phosphate; 3-deoxy-arabino-heptulonate 7-phosphate; DAHP	['-']
CPD-15056	-	Fatty acyls	Enamines	Non-esterified fatty acid	(2Z)-2-aminobut-2-enoate	NEFA 4:1(2Z);2NH2/0:0	(C 4);(H 6);(N 1);(O 2)	(SEED cpd17424 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM1454 NIL |kothari| 3787514189 NIL NIL); (LIGAND-CPD C17234 NIL |kothari| 3787329138 NIL NIL); (CHEMSPIDER 26948168 NIL |keseler| 3662149597 NIL NIL); (PUBCHEM 45259183 NIL |kothari| 3619399468 NIL NIL); (CHEBI 58739 NIL |brito| 3567264245 NIL NIL)	C\C=C(C(=O)[O-])/N	['-']	['-']
CPD-16013	-	-	Imines	-	2-iminobutanoate	-	(C 4);(H 6);(N 1);(O 2)	(METANETX MNXM145836 NIL |kothari| 3787514191 NIL NIL); (LIGAND-CPD C20905 NIL |kothari| 3787329138 NIL NIL); (PUBCHEM 19796801 NIL |kothari| 3619399069 NIL NIL)	CCC(C(=O)[O-])=N	['-']	['-']
CHLOROPHYLLIDE-A	-	-	Chlorophyllides; Organometallics	-	chlorophyllide	-	(C 35);(H 32);(N 4);(O 5);(MG 1)	(METANETX MNXM631 NIL |kothari| 3787514191 NIL NIL); (PUBCHEM 122706261 NIL |kothari| 3696259642 NIL NIL); (CHEBI 83348 NIL |caspi| 3654004855 NIL NIL); (CAS 14897-06-4); (LIGAND-CPD C02139 NIL |sreddy| 3296246965 NIL NIL)	C=CC4(\C(/C)=C5(\C=C7([C@@H](C)[C@H](CCC(=O)[O-])C(\C6(/[C@@H-](C(OC)=O)C(=O)C1(\C(\N2([Mg]N(C(/C=C3(C(/C)=C(CC)/C(\C=C(C(\C)=1)/2)=N3))=4)5))=6)))=N7)))	chlorophyllide	['-']
CPD-7061	-	-	Chlorins	-	pheophorbide	-	(C 35);(H 34);(N 4);(O 5)	(SEED cpd18004 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM91266 NIL |kothari| 3787514193 NIL NIL); (PUBCHEM 135887872 NIL |kothari| 3760047716 NIL NIL); (CHEBI 58687 NIL |caspi| 3654004671 NIL NIL); (CHEMSPIDER 4481064 NIL |kothari| 3563632074 NIL NIL); (LIGAND-CPD C18021 NIL |taltman| 3497980092 NIL NIL)	C=CC1(\C3(\NC(/C(\C)=1)=C/C2([C@@H](C)[C@H](CCC(=O)[O-])C(\N=2)=C5([C-](C(OC)=O)C(=O)C6(\C(/C)=C(\C=C4(C(/CC)=C(C)/C(\C=3)=N\4))/NC/5=6)))))	pheide	['-']
MG+2	-	-	Alkaline-Earth-Cations; Divalent-Inorganic-Cations	-	Mg2+	-	(MG 1)	(MEDIADB compounds/292/ NIL |midford| 3791153825 NIL NIL); (SEED cpd00254 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM653 NIL |kothari| 3787514192 NIL NIL); (BIGG mg2 NIL |kothari| 3661824225 NIL NIL); (DRUGBANK DB01378 NIL |kothari| 3651932122 NIL NIL); (HMDB HMDB00547 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 865 NIL |kothari| 3563632880 NIL NIL); (PUBCHEM 888 NIL |taltman| 3466375284 NIL NIL); (CHEBI 18420 NIL |taltman| 3452363284 NIL NIL); (LIGAND-CPD C00305 NIL |kr| 3346617700 NIL NIL)	[Mg+2]	magnesium; magnesium(II); Mg++; magnesium ion; MgII	['-']
LL-DIAMINOPIMELATE	-	-	CPD-20332; L-Amino-Acids	-	L,L-diaminopimelate	-	(C 7);(H 14);(N 2);(O 4)	(ZINC ZINC000001532712 NIL |kothari| 3853425728 NIL NIL); (SEED cpd00504 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM644 NIL |kothari| 3787514191 NIL NIL); (BIGG 26dap_LL NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57609 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01370 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57609 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 1549100 NIL |taltman| 3466375285 NIL NIL); (CAS 583-93-7 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00666 NIL |kr| 3346617699 NIL NIL); (CAS 14289-34-0)	C([C@H](CCC[C@@H](C([O-])=O)[NH3+])[NH3+])([O-])=O	L,L-A2pm; L,L-DAP; L,L-2,6-diaminopimelate; L,L-2,6-diaminoheptanedioate	['-']
CPD-14276	SUPER	Fatty acyls	Very-Long-Chain-3-Hydroxyacyl-CoAs	Acyl-Coenzyme A	(3R)-3-hydroxybehenoyl-CoA	-	(C 43);(H 74);(N 7);(O 18);(P 3);(S 1)	(SEED cpd24267 NIL |kothari| 3788273829 NIL NIL); (HMDB HMDB60216 NIL |kothari| 3787939153 NIL NIL); (METANETX MNXM162568 NIL |kothari| 3787514194 NIL NIL); (PUBCHEM 72193817 NIL |kothari| 3619400336 NIL NIL); (CHEBI 76375 NIL |kothari| 3608037945 NIL NIL)	CCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	(3R)-3-hydroxydocosanoyl-CoA	['-']
CPD-13357	-	Fatty acyls	DIOH-ISOVALERATE	Non-esterified fatty acid	(2R)-2,3-dihydroxy-3-methylbutanoate	NEFA 4:0;3Me;2OH,3OH/0:0	(C 5);(H 9);(O 4)	(ZINC ZINC000000901906 NIL |kothari| 3853422344 NIL NIL); (SEED cpd19030 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM114097 NIL |kothari| 3787514191 NIL NIL); (HMDB HMDB12141 NIL |kothari| 3608602199 NIL NIL); (LIGAND-CPD C04272 NIL |kothari| 3594054791 NIL NIL); (CHEMSPIDER 19951355 NIL |kothari| 3563631774 NIL NIL); (PUBCHEM 23615351 NIL |ong| 3523387880 NIL NIL); (CHEBI 49072 NIL |caspi| 3513112256 NIL NIL)	CC(C)(O)[C@@H](O)C(=O)[O-]	(R)-2,3-dihydroxy-3-methylbutanoate; (R)-2,3-dihydroxy-isovalerate	['-']
