ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
L-1-PHOSPHATIDYL-SERINE	-	Glycerophospholipids	Phosphoglycerides	Phosphatidylserine	phosphatidylserine	-	['-']	(HMDB HMDB14291 NIL |kothari| 3787939153 NIL NIL); (METANETX MNXM221 NIL |kothari| 3787514194 NIL NIL); (CHEBI 11750 NIL |kothari| 3542236545 NIL NIL); (LIGAND-CPD C02737 NIL |kr| 3346617699 NIL NIL)	C([C@H](OC([R2])=O)COC([R1])=O)OP([O-])(=O)OC[C@@H](C([O-])=O)[NH3+]	3-sn-phosphatidyl-L-serine; 3-O-sn-phosphatidyl-L-serine; O-sn-phosphatidyl-L-serine; phosphatidyl-serine; L-1-phosphatidylserine; phosphatidyl-L-serine; 1-phosphatidyl-serine	['-']
PHOSPHORYL-CHOLINE	-	-	Compounds	-	phosphocholine	-	(C 5);(H 13);(N 1);(O 4);(P 1)	(ZINC ZINC000001532692 NIL |kothari| 3853426048 NIL NIL); (SEED cpd00457 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM229 NIL |kothari| 3787514192 NIL NIL); (REFMET Choline phosphate NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC295975 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01565 NIL |kothari| 3608602101 NIL NIL); (CHEMSPIDER 2578067 NIL |kothari| 3563632171 NIL NIL); (CHEBI 295975 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 3330960 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00588 NIL |kr| 3410284649 NIL NIL); (CAS 107-73-3)	C[N+](CCOP([O-])([O-])=O)(C)C	choline-phosphate; phosphoryl-choline; O-phosphocholine	['-']
CHOLINE	-	-	Quaternary-Amines	-	choline	-	(C 5);(H 14);(N 1);(O 1)	(ZINC ZINC000003079337 NIL |kothari| 3853420616 NIL NIL); (MEDIADB compounds/112/ NIL |midford| 3791153824 NIL NIL); (SEED cpd00098 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM90 NIL |kothari| 3787514192 NIL NIL); (REFMET Choline NIL |midford| 3697479617 NIL NIL); (BIGG chol NIL |kothari| 3661824226 NIL NIL); (|Wikipedia| Choline NIL |caspi| 3612800845 NIL NIL); (METABOLIGHTS MTBLC15354 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00097 NIL |kothari| 3594494382 NIL NIL); (DRUGBANK DB00122 NIL |kothari| 3594430404 NIL NIL); (CHEMSPIDER 299 NIL |kothari| 3563632940 NIL NIL); (PUBCHEM 305 NIL |taltman| 3466375285 NIL NIL); (CHEBI 15354 NIL |taltman| 3452363527 NIL NIL); (CAS 62-49-7); (CAS 123-41-1 NIL |keseler| 3349796746 NIL NIL); (LIGAND-CPD C00114 NIL |kr| 3346617700 NIL NIL)	C(CO)[N+](C)(C)C	(2-hydroxyethyl)trimethylammonium	['-']
DIACYLGLYCEROL	SUPER	Glycerolipids	1-2-Diglycerides	Diacylglycerol	1,2-diacyl-sn-glycerol	-	['-']	(METANETX MNXM59 NIL |kothari| 3787514190 NIL NIL); (BIGG 1 NIL |kothari| 3781452073 NIL NIL); (CHEBI 17815 NIL |kothari| 3498959776 NIL NIL); (LIGAND-CPD C00641 NIL |kothari| 3458491290 NIL NIL)	C(O)[C@@H](COC(=O)[R1])OC(=O)[R2]	D-1,2-diglyceride; 1,2-diacylglycerol; D-1,2-diacylglycerol; DAG	['-']
CPD-17375	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-[18-hydroxyoeoyl]-2-[18-hydroxy-linoleoyl]-sn-glycerol	-	(C 39);(H 70);(O 7)	(METANETX MNXM147666 NIL |kothari| 3787514192 NIL NIL); (PUBCHEM 91820474 NIL |kothari| 3651883219 NIL NIL)	C(O)CCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCCO)CO)=O	['-']	['-']
D-Galactosyl-12-diacyl-glycerols	-	Glycerolipids	Galactolipids	Monohexosyldiacylglycerol	1,2-diacyl-3-O-(&beta-D-galactopyranosyl)-sn-glycerol	-	['-']	(SEED cpd12371 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM910 NIL |kothari| 3787514190 NIL NIL); (CHEBI 17615 NIL |kothari| 3498844408 NIL NIL); (LIGAND-CPD C03692 NIL |kothari| 3498844408 NIL NIL)	C(OC(=O)[R1])[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)[R2]	monogalactosyl-diacylglycerol; monogalactosyldiacylglycerol; D-galactosyldiacylglycerol; 3-(&beta-D-galactosyl)-1,2-diacyl-sn-glycerol; 3-&beta-D-galactosyl-1,2-diacylglycerol; monogalactosyldiglyceride; MGDG; Gal&beta1->3acyl2Gro; mono-&beta-D-galactosyldiacylglycerol; 1,2-diacyl-3-&beta-D-galactosyl-sn-glycerol; &beta-monogalactosyldiacylglycerol; 1,2-diacyl-3-O-(&beta-D-galactosyl)-sn-glycerol	['-']
UDP	-	-	Pyrimidines	-	UDP	-	(C 9);(H 11);(N 2);(O 12);(P 2)	(ZINC ZINC000004490939 NIL |kothari| 3853426392 NIL NIL); (SEED cpd00014 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM17 NIL |kothari| 3787514191 NIL NIL); (REFMET UDP NIL |midford| 3701443689 NIL NIL); (BIGG udp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58223 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00295 NIL |kothari| 3608602966 NIL NIL); (CHEMSPIDER 16739715 NIL |kothari| 3563631820 NIL NIL); (PUBCHEM 20056717 NIL |taltman| 3451921010 NIL NIL); (CHEBI 58223 NIL |ong| 3523630741 NIL NIL); (KNAPSACK C00007313 NIL |achi1| 3445698173 NIL NIL); (LIGAND-CPD C00015 NIL |kr| 3346617699 NIL NIL); (CAS 58-98-0)	C(OP(=O)([O-])OP(=O)([O-])[O-])[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O)	uridine-diphosphate; uridine-5'-diphosphate	['-']
PHOSPHO-ENOL-PYRUVATE	-	-	Monocarboxylates	-	phosphoenolpyruvate	-	(C 3);(H 2);(O 6);(P 1)	(ZINC ZINC000003870145 NIL |kothari| 3853426040 NIL NIL); (SEED cpd00061 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM73 NIL |kothari| 3787514190 NIL NIL); (REFMET Phosphoenolpyruvic acid NIL |midford| 3701443689 NIL NIL); (BIGG pep NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB00263 NIL |kothari| 3608601855 NIL NIL); (CHEMSPIDER 2907208 NIL |kothari| 3563632205 NIL NIL); (CHEBI 58702 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 3674425 NIL |taltman| 3466375285 NIL NIL); (CAS 138-08-9 NIL |kr| 3346617701 NIL NIL); (LIGAND-CPD C00074 NIL |kr| 3346617701 NIL NIL)	C=C(OP(=O)([O-])[O-])C([O-])=O	PEP; 2-(phosphooxy)- 2-propenoate	['-']
AMP	-	-	Purine-ribonucleosides-5-P	-	AMP	-	(C 10);(H 12);(N 5);(O 7);(P 1)	(ZINC ZINC000003860156 NIL |kothari| 3853420486 NIL NIL); (REFMET AMP NIL |midford| 3701443689 NIL NIL); (BIGG amp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC456215 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00045 NIL |kothari| 3594494378 NIL NIL); (CHEMSPIDER 10239183 NIL |kothari| 3563631842 NIL NIL); (CHEBI 456215 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 15938965 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00020 NIL |kr| 3346617700 NIL NIL); (CAS 61-19-8); (NCI 20264)	C(OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)	5'-AMP; adenosine-monophosphate; adenylic acid; adenosine 5'-phosphate; adenosine 5'-monophosphate; adenylate; 5'-adenylic acid; 5'-adenosine monophosphate; adenine ribotide	['-']
Oxidized-flavodoxins	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Reduced-flavodoxins	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
PHOSPHATIDYLCHOLINE	-	Glycerophospholipids	Phosphoglycerides	Phosphatidylcholine	phosphatidylcholine	-	['-']	(METANETX MNXM96952 NIL |kothari| 3787514193 NIL NIL); (CHEBI 16110 NIL |kothari| 3780416719 NIL NIL); (|Wikipedia| Lecithin NIL |caspi| 3522779658 NIL NIL); (LIGAND-CPD C00157 NIL |kr| 3346617700 NIL NIL); (CAS 8002-43-5)	C([N+](C)(C)C)COP(=O)(OC[C@H](OC([R2])=O)COC([R1])=O)[O-]	acyl-glycerophosphocholine; choline phosphatide; 1,2-diacyl-sn-glycero-3-phosphocholine; phosphatidyl-N-trimethylethanolamine; lecithin; 3-sn-phosphatidylcholine	['-']
MYO-INOSITOL	-	-	Inositols	-	myo-inositol	-	(C 6);(H 12);(O 6)	(ZINC ZINC000100018867 NIL |kothari| 3853425821 NIL NIL); (MEDIADB compounds/134/ NIL |midford| 3791153824 NIL NIL); (REFMET Myo-inositol NIL |midford| 3697479617 NIL NIL); (BIGG inost NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC17268 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00211 NIL |kothari| 3594494376 NIL NIL); (DRUGBANK DB03106 NIL |kothari| 3594430443 NIL NIL); (CHEMSPIDER 868 NIL |kothari| 3563632878 NIL NIL); (KNAPSACK C00001164 NIL |achi1| 3445698172 NIL NIL); (CAS 6917-35-7 NIL |hopkinso| 3309793078 NIL NIL); (CHEBI 17268 NIL |kothari| 3466532338 NIL NIL); (LIGAND-CPD C00137 NIL |taltman| 3452530718 NIL NIL); (PUBCHEM 892 NIL |taltman| 3448034169 NIL NIL); (CAS 87-89-8 NIL |kr| 3346617699 NIL NIL)	[C@H]1([C@@H]([C@H]([C@@H]([C@H]([C@H]1O)O)O)O)O)O	cis-1,2,3,5-trans-4,6-cyclohexanehexol; dambose; mesoinositol; meso-inositol; M-inositol; 1,2,3,5/4,6 inositol	['-']
L-1-phosphatidyl-inositols	SUPER	Glycerophospholipids	Phosphatidylinositols	Phosphatidylinositol	1-phosphatidyl-1D-myo-inositol	-	['-']	(SEED cpd27343 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM162411 NIL |kothari| 3787514191 NIL NIL); (PUBCHEM 25245335 NIL |taltman| 3466375284 NIL NIL); (HMDB HMDB06953 NIL |kothari| 3608640722 NIL NIL); (CHEBI 57880 NIL |caspi| 3699192338 NIL NIL); (CHEBI 16749 NIL |kothari| 3494173886 NIL NIL); (LIGAND-CPD C01194 NIL |kothari| 3494173886 NIL NIL)	C(OC(=O)[R1])[C@H](COP(=O)([O-])O[C@H]1([C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)1))OC(=O)[R2]	1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol); 1-phosphatidyl-1D-myo-inositol; phosphatidylinositol; 1-phosphatidyl-D-myo-inositol; 1-phosphatidylinositol; L-1-phosphatidylinositol; phosphatidyl-inositol; L-1-phosphatidyl-inositol; phosphatidyl-1D-myo-inositol; (3-phosphatidyl)-1-D-inositol; PtdIns	['-']
CPD-452	L-1-phosphatidyl-inositols	Glycerophospholipids	L-1-phosphatidyl-inositols	Phosphatidylinositol	6-(N-acetyl-&alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	-	['-']	(SEED cpd24489 NIL |kothari| 3788273827 NIL NIL); (HMDB HMDB11669 NIL |kothari| 3787939150 NIL NIL); (METANETX MNXM92477 NIL |kothari| 3787514190 NIL NIL); (CHEBI 12194 NIL |kothari| 3780416719 NIL NIL); (LIGAND-CPD C01288 NIL |kothari| 3494274056 NIL NIL)	CC(=O)N[C@@H]2([C@@H](O)[C@H](O)[C@@H](CO)O[C@H](O[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@@H](OP([O-])(=O)OC[C@H](OC([R2])=O)COC([R1])=O)1))2)	N-acetyl-&alpha-D-glucosaminylphosphatidylinositol	['-']
CPD-1113	L-1-phosphatidyl-inositols	Glycerophospholipids	L-1-phosphatidyl-inositols	Phosphatidylinositol	6-(&alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	-	['-']	(SEED cpd12500 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM1411 NIL |kothari| 3787514190 NIL NIL); (CHEBI 57997 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 49791968 NIL |kothari| 3641818092 NIL NIL); (LIGAND-CPD C04248 NIL |taltman| 3459474374 NIL NIL)	C(O)[C@@H]2([C@H]([C@H](O)[C@@H]([NH3+])[C@@H](O[C@H]1([C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1O)OP(=O)([O-])OC[C@H](OC(=O)[R2])COC([R1])=O))O2)O)	D-glucosaminylphosphatidylinositol	['-']
CDP-N-METHYLETHANOLAMIN	-	-	Compounds	-	CDP-N-methylethanolamine	-	(C 12);(H 21);(N 4);(O 11);(P 2)	(ZINC ZINC000008218637 NIL |kothari| 3853420598 NIL NIL); (SEED cpd02200 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM3941 NIL |kothari| 3787514194 NIL NIL); (CHEBI 57547 NIL |kothari| 3696264268 NIL NIL); (PUBCHEM 46878396 NIL |kothari| 3696259643 NIL NIL); (LIGAND-CPD C03486 NIL |sreddy| 3298920558 NIL NIL)	C(COP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O))(=O)[O-])([O-])=O)[NH2+]C	['-']	['-']
CPD-405	SUPER	-	L-1-PHOSPHATIDYL-ETHANOLAMINE	-	phosphatidyl-N-methylethanolamine	-	['-']	(SEED cpd11829 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM91270 NIL |kothari| 3787514193 NIL NIL); (CHEBI 15958 NIL |caspi| 3758928645 NIL NIL); (LIGAND-CPD C01241 NIL |taltman| 3459474374 NIL NIL)	C[NH2+]CCOP([O-])(=O)OC[C@@H](COC(=O)[R1])OC(=O)[R2]	['-']	['-']
PHOSPHORYL-ETHANOLAMINE	-	-	Compounds	-	O-phosphoethanolamine	-	(C 2);(H 7);(N 1);(O 4);(P 1)	(ZINC ZINC000003870166 NIL |kothari| 3853426049 NIL NIL); (SEED cpd00285 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM187 NIL |kothari| 3787514192 NIL NIL); (REFMET Phosphoethanolamine NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC58190 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00224 NIL |kothari| 3608601782 NIL NIL); (CHEMSPIDER 5415641 NIL |kothari| 3563631942 NIL NIL); (CHEBI 58190 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 7059434 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00346 NIL |kr| 3410284650 NIL NIL); (CAS 1071-23-4)	C(C[NH3+])OP([O-])([O-])=O	phosphoryl-ethanolamine; O-phosphorylethanolamine; phosphoethanolamine; ethanolamine phosphate; 2-aminoethyl phosphate; pEtN	['-']
CTP	-	-	Pyrimidine-ribonucleosides-5-PPP; Pyrimidines	-	CTP	-	(C 9);(H 12);(N 3);(O 14);(P 3)	(ZINC ZINC000003861746 NIL |kothari| 3853425125 NIL NIL); (SEED cpd00052 NIL |kothari| 3788273833 NIL NIL); (METANETX MNXM63 NIL |kothari| 3787514193 NIL NIL); (REFMET CTP NIL |midford| 3701443689 NIL NIL); (BIGG ctp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC37563 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00082 NIL |kothari| 3608602794 NIL NIL); (CHEMSPIDER 5414498 NIL |kothari| 3563631943 NIL NIL); (PUBCHEM 7058166 NIL |taltman| 3466375284 NIL NIL); (CHEBI 37563 NIL |taltman| 3452363175 NIL NIL); (LIGAND-CPD C00063 NIL |kr| 3346617701 NIL NIL); (CAS 65-47-4)	C(OP(OP(OP(=O)([O-])[O-])([O-])=O)(=O)[O-])[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O)	cytidine-triphosphate; cytidine-5'-triphosphate	['-']
CDP-ETHANOLAMINE	-	-	Modified-Nucleotides; Pyrimidines	-	CDP-ethanolamine	-	(C 11);(H 19);(N 4);(O 11);(P 2)	(ZINC ZINC000008216134 NIL |kothari| 3853420597 NIL NIL); (REACTOME-CPD 1500603 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00444 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM449 NIL |kothari| 3787514191 NIL NIL); (REFMET CDP-Ethanolamine NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC57876 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01564 NIL |kothari| 3608601586 NIL NIL); (CHEBI 57876 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25202847 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00570 NIL |kr| 3346617700 NIL NIL); (CAS 3036-18-8)	C(COP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O))(=O)[O-])([O-])=O)[NH3+]	cytidine diphosphate ethanolamine	['-']
CPD-10363	-	Glycerolipids	DGDG	Dihexosyldiacylglycerol	1,2-diacyl-3-O-[&beta-D-galactosyl-(1&rarr6)-&beta-D-galactosyl]-sn-glycerol	-	['-']	(SEED cpd22651 NIL |kothari| 3788273829 NIL NIL); (CHEBI 87082 NIL |kothari| 3787535127 NIL NIL); (METANETX MNXM149901 NIL |kothari| 3787514192 NIL NIL); (LIGAND-CPD C20991 NIL |kothari| 3787329138 NIL NIL)	C(O)[C@H]1(O[C@H]([C@H](O)[C@@H](O)[C@@H](O)1)OC[C@H]2(O[C@@H](OC[C@@H](COC(=O)[R1])OC(=O)[R2])[C@H](O)[C@@H](O)[C@@H](O)2))	(&beta-D-galactosyl-(1->6)-&beta-D-galactosyl)-1,2-diacyl-sn-glycerol; &beta-D-galactosyl-&beta-D-galactosyldiacylglycerol; DGDG; &beta,&beta digalactosyldiacylglycerol	['-']
CPD-10364	-	Glycerolipids	Galactolipids	Monohexosyldiacylglycerol	trigalactosyldiacylglycerol	-	['-']	(SEED cpd12812 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM16859 NIL |kothari| 3787514189 NIL NIL); (LIGAND-CPD C06036 NIL |kothari| 3787329137 NIL NIL)	C(O)[C@H]1(O[C@H]([C@H](O)[C@@H](O)[C@@H](O)1)OC[C@H]2(O[C@H]([C@H](O)[C@@H](O)[C@@H](O)2)OC[C@H]3(O[C@@H](OC[C@@H](COC(=O)[R1])OC(=O)[R2])[C@H](O)[C@@H](O)[C@@H](O)3)))	(&beta-D-galactosyl-(1->6)-&beta-D-galactosyl-(1->6)-&beta-D-galactosyl)-1,2-diacyl-sn-glycerol; TGDG; 1,2-Diacyl-3-O-(beta-D-galactosyl(1->6)-O-beta-D-galactosyl(1->6)-O-beta-D-galactosyl)-sn-glycerol	['-']
ETR-Quinones	SUPER	-	Membrane-Electron-Carriers; Quinones	-	electron-transfer quinone	-	['-']	(SEED cpd27012 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM2824 NIL |kothari| 3787514193 NIL NIL)	C1([R1])(=C([R4])C(=O)C(/[R3])=C([R2])/C(=O)1)	['-']	['-']
PLASTOQUINONE	ETR-Quinones; Plastoquinols	-	ETR-Quinones	-	plastoquinone	-	(C 53);(H 80);(O 2)	(LIGAND-CPD C10385 NIL |kothari| 3787329137 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(C(/C)=C(C)/C(\C=1)=O)=O)	['-']	['-']
Rhodoquinones	ETR-Quinones	-	ETR-Quinones	-	rhodoquinone	-	['-']	(METANETX MNXM148017 NIL |kothari| 3787514191 NIL NIL)	C([R])C(\C)=C/CC1(\C(=O)C(\OC)=C(C(=O)C(/C)=1)\N)	['-']	['-']
GLYCEROL-3P	-	-	Glycerol-1-phosphate	-	sn-glycerol 3-phosphate	-	(C 3);(H 7);(O 6);(P 1)	(ZINC ZINC000003830896 NIL |kothari| 3853425474 NIL NIL); (SEED cpd00080 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM66 NIL |kothari| 3787514190 NIL NIL); (REFMET Glycerol 3-phosphate NIL |midford| 3701443689 NIL NIL); (BIGG glyc3p NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57597 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00126 NIL |kothari| 3608603012 NIL NIL); (PUBCHEM 7048686 NIL |kothari| 3577652479 NIL NIL); (CHEMSPIDER 2939444 NIL |kothari| 3563632204 NIL NIL); (CHEBI 57597 NIL |taltman| 3498180761 NIL NIL); (LIGAND-CPD C00093 NIL |kr| 3346617699 NIL NIL); (CAS 57-03-4)	C(OP([O-])(=O)[O-])[C@H](O)CO	L-&alpha-glycerophosphate; L-G3P; L-glycerol 3-phosphate; &alpha-glycerophosphoric acid; &alpha-glycerophosphate; D-glycerol 1-phosphate; glycerol 3-phosphate	['-']
ETR-Quinols	SUPER	-	Membrane-Electron-Carriers; Reduced-Quinones	-	electron-transfer quinol	-	['-']	(SEED cpd27011 NIL |kothari| 3788273833 NIL NIL); (METANETX MNXM162252 NIL |kothari| 3787514191 NIL NIL)	C1([R1])(=C([R4])C(/O)=C([R3])\C(/[R2])=C1\O)	['-']	['-']
Rhodoquinols	ETR-Quinols	-	ETR-Quinols	-	rhodoquinol	-	['-']	(METANETX MNXM148016 NIL |kothari| 3787514189 NIL NIL)	C([R])C(\C)=C/CC1(/C(\C)=C(C(\N)=C(C(/O)=1)\OC)/O)	['-']	['-']
CPD-12831	ETR-Quinols	-	CPD-11501; ETR-Quinols	-	phylloquinol	-	(C 31);(H 48);(O 2)	(ZINC ZINC000062624621 NIL |kothari| 3853422156 NIL NIL); (SEED cpd12844 NIL |kothari| 3788273830 NIL NIL); (HMDB HMDB60502 NIL |kothari| 3787939154 NIL NIL); (METANETX MNXM1587 NIL |kothari| 3787514193 NIL NIL); (CHEBI 28433 NIL |kothari| 3651889255 NIL NIL); (LIGAND-CPD C03313 NIL |kothari| 3651886278 NIL NIL); (PUBCHEM 5280585 NIL |kothari| 3651883220 NIL NIL)	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(\C)=C/CC1(/C(\C)=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O)	2-methyl-3-phytyl-1,4-naphthoquinol; vitamin K1	['-']
D-RIBULOSE-15-P2	-	-	Oligosaccharide-Phosphate	-	D-ribulose-1,5-bisphosphate	-	(C 5);(H 8);(O 11);(P 2)	(ZINC ZINC000003870274 NIL |kothari| 3853425327 NIL NIL); (SEED cpd00871 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM1276 NIL |kothari| 3787514191 NIL NIL); (REFMET Ribulose 1,5-bisphosphate NIL |midford| 3701443689 NIL NIL); (CHEBI 57870 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 23615473 NIL |kothari| 3641818093 NIL NIL); (CHEMSPIDER 3541504 NIL |kothari| 3563632165 NIL NIL); (LIGAND-CPD C01182 NIL |kr| 3410284649 NIL NIL); (CAS 14689-84-0)	C(OP([O-])([O-])=O)[C@@H](O)[C@@H](O)C(=O)COP(=O)([O-])[O-]	ribulose 1,5-bisphosphate; D-ribulose-1,5-diphosphate; D-ribulose-1,5-P2	['-']
CPD-67	-	-	Monocarboxylates	-	2-phosphoglycolate	-	(C 2);(H 2);(O 6);(P 1)	(ZINC ZINC000003869735 NIL |kothari| 3853423219 NIL NIL); (SEED cpd00727 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM2074 NIL |kothari| 3787514191 NIL NIL); (BIGG 2pglyc NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC58033 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00816 NIL |kothari| 3608602999 NIL NIL); (CHEBI 58033 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 24916760 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00988 NIL |kaipa| 3311532634 NIL NIL)	C(OP([O-])(=O)[O-])C([O-])=O	2-P-glycolate; phosphoglycolate; Phosphoglycolic acid	['-']
G3P	-	-	CPD-16758; Glycerates	-	3-phospho-D-glycerate	-	(C 3);(H 4);(O 7);(P 1)	(ZINC ZINC000003869934 NIL |kothari| 3853425419 NIL NIL); (SEED cpd00169 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM126 NIL |kothari| 3787514191 NIL NIL); (REFMET 3-Phosphoglyceric acid NIL |midford| 3701443689 NIL NIL); (BIGG 3pg NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58272 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB60180 NIL |kothari| 3608602343 NIL NIL); (CHEBI 58272 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25245548 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00197 NIL |kr| 3346617701 NIL NIL); (CAS 820-11-1)	C(OP(=O)([O-])[O-])[C@@H](O)C(=O)[O-]	3-phospho-(R)-glycerate; 3-phospho-D-glyceric acid; 3-P-D-glycerate; D-glycerate-3-P; D-glycerate 3-phosphate; 3-phosphoglycerate; D-3-phosphoglycerate; D-3-Phospho-glyceric acid	['-']
CPD-12830	-	-	Reduced-Quinones	-	demethylphylloquinol	-	(C 30);(H 46);(O 2)	(ZINC ZINC000062592120 NIL |kothari| 3853422154 NIL NIL); (METANETX MNXM11334 NIL |kothari| 3787514192 NIL NIL); (LIGAND-CPD C21084 NIL |kothari| 3787329138 NIL NIL); (CHEBI 87844 NIL |kothari| 3686585520 NIL NIL); (PUBCHEM 91820032 NIL |kothari| 3651883220 NIL NIL)	CC(CCC[C@H](CCC[C@@H](C)CCCC(\C)=C/CC1(/C=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O))C)C	2-phytyl-1,4-naphthoquinol	['-']
Tetradec-2-enoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Butanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Crotonyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
OH-ACYL-ACP	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
L-PHOSPHATIDATE	SUPER	Glycerophospholipids	Phosphoglycerides	Phosphatidic acid	phosphatidate	-	['-']	(CHEBI 29089 NIL |caspi| 3658079873 NIL NIL); (|Wikipedia| Phosphatidate NIL |caspi| 3523026352 NIL NIL); (LIGAND-CPD C00416 NIL |kr| 3346617700 NIL NIL)	C(OC([R1])=O)[C@@H](OC(=O)[R2])COP([O-])(=O)[O-]	A 3-SN-phosphatidate; DGP; diacylglycerol phosphate; 3-sn-phosphatidate; diacyl-glycerol-3P; diacylglycerol-3-phosphate; phosphatidic acid; L-phosphatidate; 1,2-diacyl-sn-glycerol 3-phosphate; 1,2-diacylglycerol 3-phosphate	['-']
