ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
TYR	-	-	Amino-Acids-20; Aromatic-L-Amino-Acids; L-Amino-Acids; Uncharged-polar-amino-acids	-	L-tyrosine	tyr	(C 9);(H 11);(N 1);(O 3)	(ZINC ZINC000000266964 NIL |kothari| 3853426384 NIL NIL); (MEDIADB compounds/80/ NIL |midford| 3791153824 NIL NIL); (METANETX MNXM76 NIL |kothari| 3787514193 NIL NIL); (REFMET Tyrosine NIL |midford| 3697479617 NIL NIL); (BIGG tyr__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC58315 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00158 NIL |kothari| 3608597114 NIL NIL); (CHEBI 58315 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 6942100 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00082 NIL |kaipa| 3311532640 NIL NIL); (CAS 60-18-4)	C([C@H](CC1(\C=C/C(/O)=C\C=1))[NH3+])(=O)[O-]	Y; tyrosine; L-tyr; tyr	['-']
CPD-4207	-	-	Nucleosides-Analogues	-	isopentenyl adenosine	-	(C 15);(H 21);(N 5);(O 4)	(ZINC ZINC000000057125 NIL |kothari| 3853422798 NIL NIL); (SEED cpd15132 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM3661 NIL |kothari| 3787514191 NIL NIL); (CHEMSPIDER 22815 NIL |kothari| 3563632454 NIL NIL); (CHEBI 62881 NIL |ong| 3535724355 NIL NIL); (PUBCHEM 24405 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C16427 NIL |kr| 3410284649 NIL NIL)	CC(C)=CCNC3(/N=C\N=C1(C(/N=C\N1[C@@H]2(O[C@H](CO)[C@@H](O)[C@@H](O)2))=3))	iPA	['-']
FAD	-	Fatty acyls	Cofactors; Flavin-Electorin-Carriers; Oxidized-Flavins	Non-esterified fatty acid	FAD	-	(C 27);(H 30);(N 9);(O 15);(P 2)	(SEED cpd00015 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM33 NIL |kothari| 3787514193 NIL NIL); (BIGG fad NIL |kothari| 3661824226 NIL NIL); (CHEBI 57692 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 46906035 NIL |kothari| 3641818093 NIL NIL); (|Wikipedia| Flavin_adenine_dinucleotide NIL |caspi| 3624122668 NIL NIL); (HMDB HMDB01248 NIL |kothari| 3608602451 NIL NIL); (CHEMSPIDER 13082029 NIL |kothari| 3563631841 NIL NIL); (LIGAND-CPD C00016 NIL |keseler| 3341252030 NIL NIL); (CAS 146-14-5)	CC6(\C=C5(C(/N(C[C@@H]([C@H](O)[C@H](O)COP(OP([O-])(OC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(\C=N/C2(C(/N)=N\C=N/C1=2)))O3))=O)([O-])=O)O)C4(\C(\C(=O)[N-]C(=O)/N=4)=N/5))=C\C(/C)=6))	flavin adenine dinucleotide oxidized; flavin adenine dinucleotide; flavitan	['-']
ADENOSINE	-	-	Nucleosides; Purine-Ribonucleosides	-	adenosine	-	(C 10);(H 13);(N 5);(O 4)	(ZINC ZINC000002169830 NIL |kothari| 3853420425 NIL NIL); (SEED cpd00182 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM212 NIL |kothari| 3787514192 NIL NIL); (REFMET Adenosine NIL |midford| 3697479617 NIL NIL); (BIGG adn NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC16335 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00050 NIL |kothari| 3594494368 NIL NIL); (DRUGBANK DB00640 NIL |kothari| 3594430283 NIL NIL); (CHEMSPIDER 18660726 NIL |kothari| 3563632420 NIL NIL); (PUBCHEM 60961 NIL |taltman| 3466375285 NIL NIL); (CHEBI 16335 NIL |taltman| 3452363481 NIL NIL); (LIGAND-CPD C00212 NIL |kaipa| 3311532639 NIL NIL); (CAS 58-61-7)	C(O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)	adenine-D-ribose; 9-&beta-D-ribofuranosyl-9H-purin-6-amine; 9-&beta-D-ribofuranosidoadenine; adenine riboside	(2R,3R,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol
PRENAL	-	Fatty acyls	CPD-20304	Non-esterified fatty acid	3-methylbut-2-enal	-	(C 5);(H 8);(O 1)	(ZINC ZINC000100006189 NIL |kothari| 3853426080 NIL NIL); (METANETX MNXM1359 NIL |kothari| 3787514192 NIL NIL); (METABOLIGHTS MTBLC15825 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB12157 NIL |kothari| 3604149759 NIL NIL); (CHEMSPIDER 10820046 NIL |kothari| 3563632419 NIL NIL); (PUBCHEM 61020 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C07330 NIL |taltman| 3452530510 NIL NIL); (CHEBI 15825 NIL |taltman| 3452363450 NIL NIL)	CC(C)=CC=O	3-methyl-2-butenal; 3,3-dimethyl-acrylaldehyde; prenal; 3-methylcrotonaldehyde	['-']
FADH2	-	Fatty acyls	Flavin-Electorin-Carriers; Reduced-Flavins	Non-esterified fatty acid	FADH2	-	(C 27);(H 33);(N 9);(O 15);(P 2)	(SEED cpd00982 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM38 NIL |kothari| 3787514189 NIL NIL); (REFMET FADH2 NIL |midford| 3701443689 NIL NIL); (BIGG fadh2 NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 46931118 NIL |kothari| 3651883220 NIL NIL); (CHEBI 58307 NIL |kothari| 3609162101 NIL NIL); (METABOLIGHTS MTBLC58307 NIL |kothari| 3609160997 NIL NIL); (HMDB HMDB01197 NIL |kothari| 3608602949 NIL NIL); (LIGAND-CPD C01352 NIL |kr| 3346617699 NIL NIL); (CAS 1910-41-4)	CC6(\C=C1(C(/N(C2(/NC(NC(=O)C(\N1)=2)=O))C[C@H](O)[C@H](O)[C@H](O)COP(OP([O-])(OC[C@@H]5([C@@H](O)[C@@H](O)[C@H](N3(\C=N/C4(C(/N)=N\C=N/C3=4)))O5))=O)([O-])=O)=C\C(/C)=6))	flavin adenine dinucleotide reduced; 1,5-dihydro-FAD	['-']
L-ASPARTATE-SEMIALDEHYDE	-	-	Non-standard-amino-acids	-	L-aspartate 4-semialdehyde	-	(C 4);(H 7);(N 1);(O 3)	(ZINC ZINC000000895231 NIL |kothari| 3853425681 NIL NIL); (SEED cpd00346 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM361 NIL |kothari| 3787514192 NIL NIL); (REFMET Aspartate-semialdehyde NIL |midford| 3697479617 NIL NIL); (BIGG aspsa NIL |kothari| 3661824225 NIL NIL); (HMDB HMDB12249 NIL |kothari| 3608597114 NIL NIL); (CHEBI 537519 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 5287708 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00441 NIL |kr| 3346617699 NIL NIL); (CAS 15106-57-7)	C(=O)C[C@H]([NH3+])C(=O)[O-]	L-aspartic 4-semialdehyde; L-aspartate-semialdehyde; L-aspartate &beta-semialdehyde	['-']
L-BETA-ASPARTYL-P	-	-	L-Amino-Acids; Modified-Amino-Acids	-	L-aspartyl-4-phosphate	-	(C 4);(H 6);(N 1);(O 7);(P 1)	(ZINC ZINC000003870028 NIL |kothari| 3853425685 NIL NIL); (SEED cpd01977 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM1177 NIL |kothari| 3787514194 NIL NIL); (BIGG 4pasp NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB12250 NIL |kothari| 3608601871 NIL NIL); (CHEMSPIDER 10123241 NIL |kothari| 3563631866 NIL NIL); (CHEBI 57535 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 11948925 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C03082 NIL |kr| 3346617699 NIL NIL); (CAS 22138-53-0)	C([C@H]([NH3+])C(=O)[O-])C(=O)OP([O-])(=O)[O-]	4-phospho-L-aspartate; L-4-aspartyl phosphate; L-&beta-aspartyl-P; L-&beta-aspartyl-phosphate; L-aspartyl-4-P; L-aspartyl-&beta-phosphate; 4-phosphonato-L-aspartate	['-']
CPD-332	-	-	Adenine-Cytokinins	-	dihydrozeatin	-	(C 10);(H 15);(N 5);(O 1)	(ZINC ZINC000000057291 NIL |kothari| 3853422632 NIL NIL); (SEED cpd01386 NIL |kothari| 3788273833 NIL NIL); (METANETX MNXM2369 NIL |kothari| 3787514190 NIL NIL); (CHEBI 17874 NIL |kothari| 3594050964 NIL NIL); (HMDB HMDB12215 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 388705 NIL |kothari| 3563631700 NIL NIL); (PUBCHEM 439631 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C02029 NIL |kr| 3410284649 NIL NIL); (CAS 23599-75-9)	C[C@H](CO)CCNC1(\C2(\N=C/NC(/N=C\N=1)=2))	2-Methyl-4-(1H-purin-6-ylamino)butan-1-ol; N6-(4-Hydroxyisopentanyl)adenine	['-']
CPD-4615	-	-	Adenine-Cytokinin-Glucosides	-	dihydrozeatin-7-N-glucose	-	(C 16);(H 25);(N 5);(O 6)	(ZINC ZINC000035983277 NIL |kothari| 3853422890 NIL NIL); (SEED cpd24524 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM17297 NIL |kothari| 3787514193 NIL NIL); (CHEBI 133475 NIL |kothari| 3716218713 NIL NIL); (PUBCHEM 25201421 NIL |taltman| 3466375284 NIL NIL)	CC(CCNC1(\C2(N(\C=N/C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O))))CO	['-']	['-']
CPD-13612	-	Sphingolipids	D-erythro-Shinganines	Long-chain base	sphinganine	d18:0; SPB 18:0;O2; Dihydrosphingosine; Octadecasphinganine; D-erythro-Sphinganine; D-erythro-2-Amino-1,3-octadecanediol; LCB 18:0;O2	(C 18);(H 40);(N 1);(O 2)	(REFMET Sphinganine NIL |midford| 3701443689 NIL NIL); (CHEMSPIDER 82609 NIL |caspi| 3648833425 NIL NIL); (PUBCHEM 46878428 NIL |kothari| 3619399518 NIL NIL); (METABOLIGHTS MTBLC57817 NIL |kothari| 3608991478 NIL NIL); (CHEBI 57817 NIL |kothari| 3608037944 NIL NIL); (HMDB HMDB00269 NIL |kothari| 3604149782 NIL NIL); (LIPID_MAPS LMSP01020001 NIL |kothari| 3594492010 NIL NIL)	CCCCCCCCCCCCCCC[C@H]([C@H](CO)[NH3+])O	D-erythro-DHS (C18); D-erythro-dihydrosphingosine (C18); D-erythro-sphinganine (C18); dihydrosphingosine (C18); d18:0; sphinganine (C18); octadecasphinganine	['-']
CPD-649	-	Sphingolipids	Sphingoid-1-phosphates	Long-chain base	sphinganine 1-phosphate	-	(C 18);(H 39);(N 1);(O 5);(P 1)	(ZINC ZINC000008216762 NIL |kothari| 3853423168 NIL NIL); (REACTOME-CPD 428275 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00824 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM487 NIL |kothari| 3787514192 NIL NIL); (REFMET Sphinganine-1-phosphate NIL |midford| 3701443689 NIL NIL); (CHEBI 57939 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 46878432 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57939 NIL |kothari| 3609160997 NIL NIL); (HMDB HMDB01383 NIL |kothari| 3608601889 NIL NIL); (LIGAND-CPD C01120 NIL |taltman| 3459474373 NIL NIL)	CCCCCCCCCCCCCCC[C@H]([C@H](COP([O-])(=O)[O-])[NH3+])O	dihydrosphingosine 1-phosphate; DHS-1-P	['-']
L-DIHYDROXY-PHENYLALANINE	-	-	Catechols; Non-standard-amino-acids	-	L-dopa	-	(C 9);(H 11);(N 1);(O 4)	(ZINC ZINC000000895199 NIL |kothari| 3853425693 NIL NIL); (SEED cpd00291 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM279 NIL |kothari| 3787514193 NIL NIL); (REFMET DOPA NIL |midford| 3697479617 NIL NIL); (METABOLIGHTS MTBLC57504 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00181 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57504 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 6971033 NIL |taltman| 3466375285 NIL NIL); (NCI 118381); (CAS 59-92-7); (LIGAND-CPD C00355 NIL |qwan| 3371505924 NIL NIL)	C([C@H](CC1(\C=C/C(/O)=C(\C=1)/O))[NH3+])(=O)[O-]	DOPA; 3-hydroxytyrosine; 3,4-dihydroxy-L-phenylalanine; dihydroxyphenylalanine; L-dihydroxy-phenylalanine; levodopa	['-']
34-DIHYDROXYPHENYLPYRUVATE	-	-	2-Oxo-carboxylates; Aromatic-Oxoacids	-	3-(3,4-dihydroxyphenyl)pyruvate	-	(C 9);(H 7);(O 5)	(ZINC ZINC000001529835 NIL |kothari| 3853420167 NIL NIL); (SEED cpd02502 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM1887 NIL |kothari| 3787514190 NIL NIL); (CHEMSPIDER 19989977 NIL |kothari| 3563631810 NIL NIL); (CHEBI 29055 NIL |taltman| 3466400109 NIL NIL); (PUBCHEM 21124401 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C04045 NIL |kr| 3410284649 NIL NIL)	C(C(CC1(\C=C/C(/O)=C(\C=1)/O))=O)(=O)[O-]	3-(3,4-dihydroxyphenyl)-2-oxo-propanoic acid; 3,4-dihydroxyphenylpyruvate	['-']
RIBULOSE-5P	-	-	Ribulose-phosphates	-	D-ribulose 5-phosphate	-	(C 5);(H 9);(O 8);(P 1)	(ZINC ZINC000001532567 NIL |kothari| 3853426174 NIL NIL); (REACTOME-CPD 29732 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00171 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM145 NIL |kothari| 3787514194 NIL NIL); (REFMET Ribulose-5-phosphate NIL |midford| 3701443689 NIL NIL); (BIGG ru5p__D NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC58121 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00618 NIL |kothari| 3608640777 NIL NIL); (CHEMSPIDER 20015724 NIL |kothari| 3563631809 NIL NIL); (CHEBI 58121 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 21144996 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00199 NIL |kr| 3346617700 NIL NIL); (CAS 4151-19-3)	C([C@H]([C@H](C(CO)=O)O)O)OP([O-])([O-])=O	ribulose-5P; D-ribulose-5-P; ribulose-5-P	['-']
XYLULOSE-5-PHOSPHATE	-	-	PENTOSE-5-PHOSPHATES	-	D-xylulose 5-phosphate	-	(C 5);(H 9);(O 8);(P 1)	(ZINC ZINC000030320708 NIL |kothari| 3853426472 NIL NIL); (REACTOME-CPD 29790 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00198 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM186 NIL |kothari| 3787514193 NIL NIL); (REFMET Xylulose-5-phosphate NIL |midford| 3701443689 NIL NIL); (BIGG xu5p__D NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57737 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00868 NIL |kothari| 3608601951 NIL NIL); (CHEMSPIDER 20015725 NIL |kothari| 3563632053 NIL NIL); (CHEBI 57737 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 5459820 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00231 NIL |kr| 3346617701 NIL NIL); (CAS 60802-29-1)	C(OP([O-])(=O)[O-])[C@@H](O)[C@H](O)C(=O)CO	xylulose 5-phosphate; xylulose-phosphate; D-xylulose-5-P; xylulose-P	['-']
CPD-12449	-	Fatty acyls	All-Coas	Acyl-Coenzyme A	dihydro-4-coumaroyl-CoA	-	(C 30);(H 40);(N 7);(O 18);(P 3);(S 1)	(METANETX MNXM8982 NIL |kothari| 3787514192 NIL NIL); (CHEBI 140639 NIL |kothari| 3741700409 NIL NIL); (PUBCHEM 90657717 NIL |kothari| 3641818092 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC1(\C=C/C(/O)=C\C=1))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]	4-hydroxydihydrocinnamoyl-CoA; p-dihydrocoumaroyl-CoA; 4-dihydrocoumaroyl-CoA	['-']
ETF-Oxidized	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
ACRYLYL-COA	-	Fatty acyls	All-Coas	Acyl-Coenzyme A	acryloyl-CoA	-	(C 24);(H 34);(N 7);(O 17);(P 3);(S 1)	(SEED cpd00663 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM650 NIL |kothari| 3787514189 NIL NIL); (PUBCHEM 45266595 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57367 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB02307 NIL |kothari| 3608601584 NIL NIL); (CHEBI 57367 NIL |kothari| 3608037945 NIL NIL); (LIGAND-CPD C00894 NIL |taltman| 3459474373 NIL NIL); (CAS 5776-58-9)	C=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	acrylyl-coenzyme A; propenoyl-CoA; acrylyl-CoA	['-']
ETF-Reduced	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
O-PHOSPHO-L-HOMOSERINE	-	-	Non-standard-amino-acids	-	O-phospho-L-homoserine	-	(C 4);(H 8);(N 1);(O 6);(P 1)	(ZINC ZINC000001532852 NIL |kothari| 3853425972 NIL NIL); (SEED cpd00809 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM1334 NIL |kothari| 3787514194 NIL NIL); (REFMET O-Phosphohomoserine NIL |midford| 3701443689 NIL NIL); (BIGG phom NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57590 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB03484 NIL |kothari| 3608603004 NIL NIL); (CHEBI 57590 NIL |ong| 3523630742 NIL NIL); (PUBCHEM 46878406 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C01102 NIL |kr| 3346617699 NIL NIL)	C(OP([O-])(=O)[O-])C[C@H]([NH3+])C([O-])=O	o-phosphohomoserine	['-']
THR	-	-	Amino-Acids-20; L-Amino-Acids; Uncharged-polar-amino-acids	-	L-threonine	thr	(C 4);(H 9);(N 1);(O 3)	(ZINC ZINC000000895103 NIL |kothari| 3853426341 NIL NIL); (MEDIADB compounds/16460/ NIL |midford| 3791153826 NIL NIL); (MEDIADB compounds/184/ NIL |midford| 3791153825 NIL NIL); (SEED cpd00161 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM142 NIL |kothari| 3787514192 NIL NIL); (REFMET Threonine NIL |midford| 3697479617 NIL NIL); (BIGG thr__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57926 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00167 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57926 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 6971019 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C00188 NIL |kaipa| 3311532639 NIL NIL); (CAS 72-19-5)	C[C@@H](O)[C@H]([NH3+])C(=O)[O-]	T; thre; L-thr; threonine; 2-amino-3-hydroxybutyric acid	['-']
Pyruvate-dehydrogenase-lipoate	-	-	Lipoyl-Protein-N6-lipoyllysine	-	[pyruvate dehydrogenase E2 protein] N6-lipoyl-L-lysine	-	['-']	(SEED cpd28013 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM9070 NIL |kothari| 3787514192 NIL NIL); (CHEBI 80218 NIL |kothari| 3780416720 NIL NIL); (LIGAND-CPD C15972 NIL |kothari| 3515251916 NIL NIL)	C([[pyruvate dehydrogenase] lipoyl carrier component])C(=O)C(CCCCNC(CCCC[C@@H]1(SSCC1))=O)N[[pyruvate dehydrogenase] lipoyl carrier component]	['-']	['-']
Pyruvate-dehydrogenase-acetylDHlipoyl	-	-	Acylated-Dihydro-Lipoyl-Proteins-Lysine	-	[pyruvate dehydrogenase E2 protein] N6-S-acetyldihydrolipoyl-L-lysine	-	['-']	(SEED cpd28011 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM9069 NIL |kothari| 3787514190 NIL NIL); (CHEBI 80404 NIL |kothari| 3780416720 NIL NIL); (LIGAND-CPD C16255 NIL |paley| 3513948617 NIL NIL)	C([[pyruvate dehydrogenase] lipoyl carrier component])C(=O)[C@H](CCCCNC(CCCCC(S)CCSC(C)=O)=O)N[[pyruvate dehydrogenase] lipoyl carrier component]	['-']	['-']
Decanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
MALONYL-ACP	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Saturated-Fatty-Acyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
B-KETOACYL-ACP	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-7043	Starch	-	Starch	-	amylopectin	-	['-']	(SEED cpd00265 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM2803 NIL |kothari| 3787514194 NIL NIL); (CHEBI 28057 NIL |kothari| 3780416719 NIL NIL); (HMDB HMDB03255 NIL |kothari| 3608640725 NIL NIL); (CHEMSPIDER 388347 NIL |kothari| 3563631731 NIL NIL); (PUBCHEM 439207 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00317 NIL |qwan| 3371495892 NIL NIL)	C(O)[C@@H]6([C@@H](O[R3])[C@H](O)[C@@H](O)[C@@H](O[C@H]5([C@H](O)[C@@H](O)[C@@H](OC[C@@H]2([C@H]([C@H](O)[C@@H](O)[C@@H](O[C@H]1([C@H](O)[C@@H](O)[C@@H](O[R2])O[C@H](CO)1))O2)O[C@H]4(O[C@H](CO)[C@@H](O[C@H]3(O[C@H](CO)[C@@H](O[R1])[C@H](O)[C@@H](O)3))[C@H](O)[C@@H](O)4)))O[C@H](CO)5))O6)	['-']	['-']
Linear-Malto-Oligosaccharides	SUPER	-	Malto-Oligosaccharides	-	linear malto-oligosaccharide	-	['-']	(SEED cpd27410 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM8843 NIL |kothari| 3787514192 NIL NIL)	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O[R])O)O)O[C@@H]2([C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)))O	['-']	['-']
MALTOTRIOSE	Linear-Malto-Oligosaccharides	-	Linear-Malto-Oligosaccharides; Short-glucans; Trisaccharides	-	maltotriose	-	(C 18);(H 32);(O 16)	(ZINC ZINC000006920404 NIL |kothari| 3853425775 NIL NIL); (REACTOME-CPD 191103 NIL |kothari| 3788282686 NIL NIL); (SEED cpd01262 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM468 NIL |kothari| 3787514190 NIL NIL); (CHEBI 140999 NIL |kothari| 3760050701 NIL NIL); (REFMET Maltotriose NIL |midford| 3697479617 NIL NIL); (BIGG malttr NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB01262 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 388669 NIL |kothari| 3563631702 NIL NIL); (PUBCHEM 439586 NIL |taltman| 3448034169 NIL NIL); (LIGAND-CPD C01835 NIL |kaipa| 3311532623 NIL NIL); (CAS 1109-28-0)	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]2([C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3([C@H](OC([C@@H]([C@H]3O)O)O)CO))CO)))O	amylotriose	&alpha;-D-glucopyranosyl-(1&rarr;4)-&alpha;-D-glucopyranosyl-(1&rarr;4)-D-glucose
D-Glucopyranuronate	SUPER	-	GLUCURONATE; Pyranuronates	-	D-glucopyranuronate	-	(C 6);(H 9);(O 7)	(SEED cpd00164 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM241 NIL |kothari| 3787514191 NIL NIL); (CHEBI 47952 NIL |caspi| 3583679130 NIL NIL)	[C@H]1(O)([C@@H](O)C(O)O[C@H](C(=O)[O-])[C@@H](O)1)	D-glucopyranuronic acid	['-']
CPD-14488	D-Glucopyranuronate	-	D-Glucopyranuronate	-	&alpha-D-glucuronate	-	(C 6);(H 9);(O 7)	(METANETX MNXM15881 NIL |kothari| 3787514192 NIL NIL); (PUBCHEM 11882235 NIL |kothari| 3619398904 NIL NIL)	[C@H]1(O)([C@@H](O)[C@@H](O)O[C@H](C(=O)[O-])[C@@H](O)1)	&alpha-D-glucuronic acid; &alpha-D-glucopyranuronic acid	['-']
CPD-12521	D-Glucopyranuronate	-	D-Glucopyranuronate	-	&beta-D-glucuronate	-	(C 6);(H 9);(O 7)	(ZINC ZINC000004097543 NIL |kothari| 3853421998 NIL NIL); (SEED cpd05264 NIL |kothari| 3788273827 NIL NIL); (HMDB HMDB10314 NIL |kothari| 3787939156 NIL NIL); (METANETX MNXM146121 NIL |kothari| 3787514191 NIL NIL); (LIGAND-CPD C08350 NIL |kothari| 3787329137 NIL NIL); (CHEBI 85313 NIL |kothari| 3641835422 NIL NIL); (METABOLIGHTS MTBLC28860 NIL |kothari| 3608996300 NIL NIL); (CHEMSPIDER 10051464 NIL |kothari| 3563631867 NIL NIL); (PUBCHEM 11877136 NIL |ong| 3523387880 NIL NIL)	[C@H]1(O)([C@@H](O)[C@H](O)O[C@H](C(=O)[O-])[C@@H](O)1)	&beta-D-glucuronic acid; &beta-D-glucopyranuronic acid	['-']
CPD-15530	-	-	GLUCURONATE	-	aldehydo-D-glucuronate	-	(C 6);(H 9);(O 7)	(CHEBI 142686 NIL |kothari| 3780943053 NIL NIL); (LIGAND-CPD C16245 NIL |kothari| 3780416441 NIL NIL); (PUBCHEM 5460126 NIL |kothari| 3619398670 NIL NIL)	C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-]	aldehydo-D-glucuronic acid	['-']
METHYLENE-THF-GLU-N	-	-	THF-Derivatives	-	5,10-methylenetetrahydrofolate	-	['-']	(SEED cpd27449 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM162297 NIL |kothari| 3787514194 NIL NIL)	C3(NC4(/N=C(N)\NC(=O)C(/N2(CN(C1(\C=C/C(/C(=O)N[C@@H](CCC([R])=O)C([O-])=O)=C\C=1))C[C@@H]23))=4))	(-)CH2H4folate; (-)5,10-methylene-5,6,7,8-tetrahydrofolate; methylene-H4PteGlu(n); methylene-THF(glu)n; methylene-H4PteGlun; methylene-tetrahydropteroylpolyglutamates	['-']
