ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
CPD1F-140	-	-	Gibberellins	-	gibberellin A20	-	(C 19);(H 23);(O 5)	(PUBCHEM 25201798 NIL |kothari| 3651883220 NIL NIL); (CHEBI 27742 NIL |kothari| 3594051117 NIL NIL); (LIGAND-CPD C02035 NIL |kr| 3410284649 NIL NIL)	C=C1([C@@]3(O)(C[C@]4(C1)([C@H]([C@@H]5([C@]2(C(=O)O[C@](CCC2)([C@@H](CC3)4)5)(C)))C([O-])=O)))	GA20; GA20	['-']
CARBON-DIOXIDE	-	-	Compounds	-	CO2	-	(C 1);(O 2)	(BIGG 33506 NIL |kothari| 3584718837 NIL NIL); (BIGG co2 NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC16526 NIL |kothari| 3608991478 NIL NIL); (LIGAND-CPD C00011 NIL |pkarp| 3605739479 NIL NIL); (HMDB HMDB01967 NIL |kothari| 3604149739 NIL NIL); (UM-BBD-CPD c0131 NIL |kothari| 3594389386 NIL NIL); (CHEMSPIDER 274 NIL |kothari| 3563632945 NIL NIL); (CHEBI 16526 NIL |taltman| 3452363277 NIL NIL); (PUBCHEM 280 NIL |taltman| 3448034169 NIL NIL); (CAS 124-38-9)	C(=O)=O	carbonic anhydride; carbonic acid gas; carbon dioxide	['-']
SUC	-	-	C4-dicarboxylates	-	succinate	-	(C 4);(H 4);(O 4)	(REFMET Succinic acid NIL |midford| 3701443689 NIL NIL); (BIGG succ NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC30031 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00254 NIL |kothari| 3608602422 NIL NIL); (CHEMSPIDER 140973 NIL |kothari| 3563632256 NIL NIL); (CHEBI 30031 NIL |taltman| 3498850556 NIL NIL); (PUBCHEM 160419 NIL |taltman| 3451921010 NIL NIL); (KNAPSACK C00001205 NIL |achi1| 3445698173 NIL NIL); (LIGAND-CPD C00042 NIL |kr| 3346617700 NIL NIL); (CAS 110-15-6)	C(C([O-])=O)CC([O-])=O	succinic acid; suc; succ; butanedioic acid; ethylenesuccinic acid	['-']
S-ADENOSYLMETHIONINE	-	-	Amino-Acid-Derivatives	-	S-adenosyl-L-methionine	SAM	(C 15);(H 23);(N 6);(O 5);(S 1)	(CHEBI 33442 NIL |caspi| 3716224426 NIL NIL); (BIGG 33530 NIL |kothari| 3584718837 NIL NIL); (REFMET S-adenosyl-L-methioninate NIL |midford| 3701443689 NIL NIL); (BIGG amet NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 24762165 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC59789 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01185 NIL |kothari| 3608597114 NIL NIL); (CHEBI 59789 NIL |caspi| 3501080055 NIL NIL); (LIGAND-CPD C00019 NIL |kr| 3346617700 NIL NIL); (CAS 29908-03-0)	C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+]	(S)-S-adenosyl-L-methionine; AdoMet; SAM; 2-S-adenosyl-L-methionine; S-adenosyl-methionine; adenosylmethionine; S-adenosylmethionine	['-']
CAFFEOYL-COA	-	Fatty acyls	All-Coas; Phenylpropanoids	Acyl-Coenzyme A	trans-caffeoyl-CoA	-	(C 30);(H 38);(N 7);(O 19);(P 3);(S 1)	(CHEBI 57372 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 45266599 NIL |kothari| 3641818093 NIL NIL); (LIGAND-CPD C00323 NIL |taltman| 3459474373 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C1(/C=C(C(/O)=C\C=1)/O))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]	3,4-dihydroxyacryloyl-CoA	['-']
FERULOYL-COA	-	Fatty acyls	All-Coas; Phenylpropanoids	Acyl-Coenzyme A	trans-feruloyl-CoA	-	(C 31);(H 40);(N 7);(O 19);(P 3);(S 1)	(REFMET trans-feruloyl-CoA NIL |midford| 3701443689 NIL NIL); (CHEBI 57276 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 44229137 NIL |taltman| 3466375283 NIL NIL); (LIGAND-CPD C00406 NIL |sreddy| 3298394853 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C1(/C=C(C(/O)=C\C=1)/OC))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]	(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl-CoA; 4-hydroxy-3-methoxycinnamoyl-CoA	['-']
ADENOSYL-HOMO-CYS	-	-	Modified-Amino-Acids	-	S-adenosyl-L-homocysteine	SAH	(C 14);(H 20);(N 6);(O 5);(S 1)	(BIGG 33543 NIL |kothari| 3584718837 NIL NIL); (REFMET S-Adenosylhomocysteine NIL |midford| 3697479617 NIL NIL); (BIGG ahcys NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 25246222 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57856 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00939 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57856 NIL |taltman| 3498180761 NIL NIL); (LIGAND-CPD C00021 NIL |kr| 3346617699 NIL NIL); (CAS 979-92-0)	C(SC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))C[C@@H](C([O-])=O)[NH3+]	SAH; S-adenosylhomocysteine; 2-S-adenosyl-L-homocysteine; AdoHcy; 2-S-adenosyl-L-homocysteine; S-adenosyl-homocysteine; S-adenosylhomocysteine; adenosyl-homo-cys; adenosylhomocysteine; adenosylhomo-cys	['-']
UDP-GLUCURONATE	-	-	UDP-sugar	-	UDP-&alpha-D-glucuronate	-	(C 15);(H 19);(N 2);(O 18);(P 2)	(REFMET UDP-glucuronic acid NIL |midford| 3701443689 NIL NIL); (BIGG udpglcur NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58052 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00935 NIL |kothari| 3608603014 NIL NIL); (CHEBI 58052 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25202620 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00167 NIL |kr| 3346617700 NIL NIL); (CAS 2616-64-0)	C([C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)))OP(=O)([O-])OP(=O)([O-])O[C@H]3(O[C@H](C([O-])=O)[C@@H](O)[C@H](O)[C@@H](O)3)	(UDP-GlcA)1; UDP-D-glucuronic acid; UDP-glucuronic acid; udp-glcua; UDP-glucuronate; uridine diphosphate glucuronate; uridine diphosphate glucuronic acid; UDP-D-glucuronate	['-']
UDP-D-GALACTURONATE	-	-	UDP-sugar	-	UDP-&alpha-D-galacturonate	-	(C 15);(H 19);(N 2);(O 18);(P 2)	(HMDB HMDB12302 NIL |kothari| 3608602825 NIL NIL); (CHEBI 57635 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25244587 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00617 NIL |taltman| 3459474373 NIL NIL)	C(OP(=O)([O-])OP(=O)([O-])O[C@H]1(O[C@H](C([O-])=O)[C@H](O)[C@H](O)[C@@H](O)1))[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3))	['-']	['-']
CPD-11641	-	-	Compounds	-	4-methylumbelliferyl glucoside	-	(C 16);(H 18);(O 8)	(CHEBI 91117 NIL |kothari| 3686585520 NIL NIL); (DRUGBANK DB02639 NIL |kothari| 3651932122 NIL NIL); (CHEMSPIDER 2015550 NIL |kothari| 3563632190 NIL NIL); (PUBCHEM 2733779 NIL |ong| 3523387880 NIL NIL)	CC2(\C3(/C=C\C(\O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=C/C(/OC(=O)\C=2)=3))	4-MU-glucoside	['-']
MALONYL-COA	-	Fatty acyls	All-Coas	Acyl-Coenzyme A	malonyl-CoA	-	(C 24);(H 33);(N 7);(O 19);(P 3);(S 1)	(REFMET Malonyl-CoA NIL |midford| 3701443689 NIL NIL); (BIGG malcoa NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 45266608 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57384 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01175 NIL |kothari| 3608602624 NIL NIL); (CHEBI 57384 NIL |caspi| 3593875462 NIL NIL); (LIGAND-CPD C00083 NIL |kr| 3346617699 NIL NIL); (CAS 524-14-1)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	malonyl coenzyme A	['-']
CPD-13688	-	-	Compounds	-	4-methylumbelliferone 6'-O-malonylglucoside	-	(C 19);(H 19);(O 11)	(PUBCHEM 90657303 NIL |kothari| 3641818092 NIL NIL)	CC2(\C3(/C=C\C(\O[C@@H]1(O[C@H](COC(=O)CC(=O)[O-])[C@@H](O)[C@H](O)[C@@H](O)1))=C/C(/OC(=O)\C=2)=3))	['-']	['-']
CO-A	-	Fatty acyls	Cofactors	Acyl-Coenzyme A	coenzyme A	-	(C 21);(H 32);(N 7);(O 16);(P 3);(S 1)	(BIGG 33502 NIL |kothari| 3584718837 NIL NIL); (REFMET Coenzyme A NIL |midford| 3701443689 NIL NIL); (BIGG coa NIL |kothari| 3661824226 NIL NIL); (|Wikipedia| Coenzyme_a NIL |caspi| 3612121242 NIL NIL); (METABOLIGHTS MTBLC57287 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01423 NIL |kothari| 3608601855 NIL NIL); (CHEBI 57287 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25113190 NIL |taltman| 3466375284 NIL NIL); (KNAPSACK C00007258 NIL |achi1| 3445698160 NIL NIL); (CAS 85-61-0); (LIGAND-CPD C00010 NIL |sreddy| 3298320400 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCS)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	CoA; co-A-SH; co-enzyme-A; co-A; HS-CoA	['-']
PROPIONYL-COA	-	Fatty acyls	Short-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	propanoyl-CoA	-	(C 24);(H 36);(N 7);(O 17);(P 3);(S 1)	(REFMET Propionyl-CoA NIL |midford| 3701443689 NIL NIL); (BIGG ppcoa NIL |kothari| 3661824225 NIL NIL); (PUBCHEM 45266613 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57392 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01275 NIL |kothari| 3608602760 NIL NIL); (CHEBI 57392 NIL |hartmut| 3568735882 NIL NIL); (LIGAND-CPD C00100 NIL |kr| 3346617701 NIL NIL); (CAS 317-66-8)	CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	n-propionyl-CoA; propionyl-CoA; propionyl-coenzyme A	['-']
ETOH	-	-	Short-Chain-Alcohols; Short-Chain-Primary-Alcohols	-	ethanol	-	(C 2);(H 6);(O 1)	(REFMET Ethanol NIL |midford| 3697479617 NIL NIL); (BIGG etoh NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC16236 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00108 NIL |kothari| 3594494361 NIL NIL); (DRUGBANK DB00898 NIL |kothari| 3594430282 NIL NIL); (CHEMSPIDER 682 NIL |kothari| 3563632902 NIL NIL); (PUBCHEM 702 NIL |taltman| 3466375284 NIL NIL); (CHEBI 16236 NIL |taltman| 3452363338 NIL NIL); (LIGAND-CPD C00469 NIL |kr| 3346617700 NIL NIL); (CAS 64-17-5)	CCO	absolute alcohol; alcohol; EtOH; eth; ethyl alcohol; grain alcohol	['-']
CPD-19958	-	Fatty acyls	Carboxylic-esters	Non-esterified fatty acid	ethyl propanoate	-	(C 5);(H 10);(O 2)	(PUBCHEM 7749 NIL |kothari| 3716212929 NIL NIL); (CHEBI 41330 NIL |caspi| 3700588083 NIL NIL)	CCC(=O)OCC	['-']	['-']
18-OXOOLEATE	-	Fatty acyls	OMEGA-ALDEHYDE-FATTY-ACID	Non-esterified fatty acid	18-oxo-oleate	-	(C 18);(H 31);(O 3)	(PUBCHEM 90657874 NIL |kothari| 3641818092 NIL NIL)	C(=O)CCCCCCC\C=C/CCCCCCCC(=O)[O-]	18-oxo-octadec-9-enoic acid; 18-oxo-9Z-octadecenoate	['-']
NADP	SUPER	-	NAD-P-OR-NOP	-	NADP+	-	(C 21);(H 25);(N 7);(O 17);(P 3)	(BIGG 33488 NIL |kothari| 3584718837 NIL NIL); (REFMET NADP+ NIL |midford| 3701443689 NIL NIL); (BIGG nadp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58349 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00217 NIL |kothari| 3608602149 NIL NIL); (CHEMSPIDER 10239198 NIL |kothari| 3563631841 NIL NIL); (CHEBI 58349 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 15938972 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00006 NIL |kr| 3346617700 NIL NIL); (CAS 53-59-8)	C5(/C=C\C(\C(=O)N)=C/[N+](/[C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@@H]4([C@H]([C@H]([C@H](N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))O4)OP([O-])([O-])=O)O))([O-])=O)(=O)[O-]))=5)	coenzyme II; triphosphopyridine nucleotide; nicotinamide adenine dinucleotide phosphate; NADP-oxidized; NADP-ox; TPN; TPN+; TPN-ox; nicotinamide adenine dinucleotide-P; NADP(+); NADP; &beta-NADP+	['-']
OCTADEC-9-ENE-118-DIOIC-ACID	-	-	Alpha-omega-dicarboxylates	-	&alpha,&omega-9Z-octadecenedioate	-	(C 18);(H 30);(O 4)	(PUBCHEM 90657642 NIL |kothari| 3641818093 NIL NIL)	C(=O)([O-])CCCCCCC\C=C/CCCCCCCC(=O)[O-]	&alpha,&omega-9Z-octadecenedioic acid; 1,18-9Z-octadecenedioic acid; octadecenedioate; 18-carboxyl oleate	['-']
NADPH	SUPER	-	NADH-P-OR-NOP	-	NADPH	-	(C 21);(H 26);(N 7);(O 17);(P 3)	(BIGG 33486 NIL |kothari| 3584718837 NIL NIL); (REFMET NADPH NIL |midford| 3701443689 NIL NIL); (BIGG nadph NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57783 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00221 NIL |kothari| 3608602464 NIL NIL); (CHEMSPIDER 10239199 NIL |kothari| 3563631840 NIL NIL); (CHEBI 57783 NIL |taltman| 3498850556 NIL NIL); (PUBCHEM 15983949 NIL |taltman| 3497976212 NIL NIL); (CAS 2646-71-1 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00005 NIL |kr| 3346617699 NIL NIL)	C5(\N([C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@@H]4([C@H]([C@H]([C@H](N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))O4)OP([O-])([O-])=O)O))([O-])=O)(=O)[O-]))/C=C(C\C=5)/C(=O)N)	reduced nicotinamide adenine dinucleotide phosphate; NADPH2; NADPH2; dihydrotriphosphopyridine nucleotide; reduced dihydrotriphosphopyridine nucleotide; dihydronicotinamide adenine dinucleotide phosphate; dihydronicotinamide adenine dinucleotide phosphate reduced; reduced NADP; NADP-red; TPNH; dihydronicotinamide adenine dinucleotide-P; &beta-NADPH	['-']
CPD-723	-	-	C28-Brassinosteroids; C28-Steroids	-	6-deoxocastasterone	ST 28:0;O4	(C 28);(H 50);(O 4)	(PUBCHEM 13870433 NIL |kothari| 3686579210 NIL NIL); (HMDB HMDB33984 NIL |kothari| 3608602268 NIL NIL); (LIPID_MAPS LMST01030127 NIL |kothari| 3594492011 NIL NIL); (CHEBI 20712 NIL |kothari| 3594046689 NIL NIL); (LIGAND-CPD C15802 NIL |taltman| 3459474373 NIL NIL)	CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CC[C@H]1(C[C@H](O)[C@H](O)C[C@@](C)1[C@H]2CC[C@](C)34))))	deoxocastasterone	['-']
CPD-724	-	-	C28-Brassinosteroids	-	6&alpha-hydroxy-castasterone	-	(C 28);(H 50);(O 5)	(REFMET 6alpha-Hydroxycastasterone NIL |midford| 3697479617 NIL NIL); (CHEBI 20760 NIL |kothari| 3686585521 NIL NIL); (PUBCHEM 15542699 NIL |kothari| 3686579210 NIL NIL); (LIGAND-CPD C15803 NIL |taltman| 3459474373 NIL NIL)	CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C[C@H](O)[C@H]1(C[C@H](O)[C@H](O)C[C@@](C)1[C@H]2CC[C@](C)34))))	hydroxydeoxocastasterone; 6&alpha-hydroxy-6-deoxocastasterone	['-']
DI-H-URACIL	-	-	Modified-Bases	-	5,6-dihydrouracil	-	(C 4);(H 6);(N 2);(O 2)	(REFMET Dihydrouracil NIL |midford| 3697479617 NIL NIL); (DRUGBANK DB01849 NIL |kothari| 3651932122 NIL NIL); (METABOLIGHTS MTBLC15901 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00076 NIL |kothari| 3594494383 NIL NIL); (CHEMSPIDER 629 NIL |kothari| 3563632910 NIL NIL); (PUBCHEM 649 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00429 NIL |taltman| 3452530702 NIL NIL); (CHEBI 15901 NIL |taltman| 3452363444 NIL NIL); (CAS 504-07-4)	C1(NC(CCN1)=O)=O	dihydrouracil; DI-H-uracil	['-']
3-UREIDO-PROPIONATE	-	-	Ureido-Compounds	-	3-ureidopropanoate	-	(C 4);(H 7);(N 2);(O 3)	(REFMET Ureidopropionic acid NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC11892 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00026 NIL |kothari| 3608602842 NIL NIL); (CHEMSPIDER 5342107 NIL |kothari| 3563631958 NIL NIL); (PUBCHEM 6971254 NIL |taltman| 3466375285 NIL NIL); (CHEBI 11892 NIL |taltman| 3452363195 NIL NIL); (LIGAND-CPD C02642 NIL |kr| 3410284649 NIL NIL)	C(NC(=O)N)CC([O-])=O	3-ureidopropionate; &beta-ureidopropionic acid; N-carbamoyl-&beta-alanine	['-']
DODECANOATE	-	Fatty acyls	Medium-Chain-234-Saturated-Fatty-Acids; Saturated-Fatty-Acids	Non-esterified fatty acid	laurate	-	(C 12);(H 23);(O 2)	(REFMET Lauric acid NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC18262 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00638 NIL |kothari| 3608602281 NIL NIL); (CHEMSPIDER 3361474 NIL |kothari| 3563632188 NIL NIL); (PUBCHEM 4149208 NIL |taltman| 3466375284 NIL NIL); (CHEBI 18262 NIL |taltman| 3452363583 NIL NIL); (LIGAND-CPD C02679 NIL |kr| 3346617701 NIL NIL); (NCI 5026); (CAS 143-07-7)	CCCCCCCCCCCC([O-])=O	n-dodecanoic acid; dodecanoic acid; n-dodecanoic acid; lauric acid; tin II 2-ethylhexanoate; dodecanoate	['-']
CPD-12299	-	Fatty acyls	Medium-Chain-234-Saturated-Fatty-Acids; Omega-1-Hydroxy-Medium-Chain-Fatty-Acids	Non-esterified fatty acid	11-hydroxydodecanoate	-	(C 12);(H 23);(O 3)	(CHEBI 76628 NIL |kothari| 3608052289 NIL NIL); (PUBCHEM 46173521 NIL |taltman| 3497976212 NIL NIL)	CC(O)CCCCCCCCCC(=O)[O-]	&omega-1 lauric acid; &omega-1 laurate; 11-hydroxylauric acid; 11-hydroxylaurate	['-']
CPD-4614	-	-	Adenine-Cytokinin-Glucosides	-	trans-zeatin-O-glucoside	-	(C 16);(H 23);(N 5);(O 6)	(CHEBI 38266 NIL |kothari| 3472222724 NIL NIL); (PUBCHEM 25244165 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C03423 NIL |taltman| 3466371734 NIL NIL)	CC(/CO[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O))=C\CNC2(\C3(\N=C/NC(/N=C\N=2)=3))	O-&beta-D-Glucosylzeatin	['-']
CPD-4622	-	-	Adenine-Cytokinin-Glucosides	-	trans-zeatin-O-glucoside-7-N-glucoside	-	(C 22);(H 33);(N 5);(O 11)	(PUBCHEM 25245008 NIL |taltman| 3466375284 NIL NIL)	CC(/CO[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O))=C\CNC2(\C3(\N=C/N(C(\N=C/N=2)=3)[C@@H]4([C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)))	['-']	['-']
B-ALANINE	-	-	Beta-amino-acids	-	&beta-alanine	-	(C 3);(H 7);(N 1);(O 2)	(REFMET Beta-Alanine NIL |midford| 3697479617 NIL NIL); (BIGG ala_B NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57966 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00056 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57966 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 4755801 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00099 NIL |kaipa| 3311532641 NIL NIL); (CAS 107-95-9)	C(C[NH3+])C([O-])=O	3-azaniumylpropanoate; 3-ammoniopropanoate	['-']
AMMONIUM	-	-	Monovalent-Inorganic-Cations	-	ammonium	-	(H 4);(N 1)	(BIGG nh4 NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC28938 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB41827 NIL |kothari| 3608597114 NIL NIL); (CHEBI 28938 NIL |kothari| 3594046689 NIL NIL); (CHEMSPIDER 218 NIL |kothari| 3563632959 NIL NIL); (PUBCHEM 223 NIL |taltman| 3448034169 NIL NIL); (LIGAND-CPD C01342 NIL |kr| 3346617701 NIL NIL); (CAS 14798-03-9)	[NH4+]	NH4+	['-']
CPD-13683	-	-	Aromatics; Glucosides	-	2-naphthol glucoside	-	(C 16);(H 18);(O 6)	(CHEBI 90258 NIL |kothari| 3686585520 NIL NIL); (PUBCHEM 111141 NIL |kothari| 3619398484 NIL NIL)	C1(\C=C/C2(/C=C(\C=C/C(\C=1)=2)/O[C@@H]3(O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO)))	beta-naphthol glucoside; &beta-naphthol glucoside	['-']
CPD-13685	-	-	Aromatics; Beta-D-glucosides	-	2-naphthol 6'-O-malonylglucoside	-	(C 19);(H 19);(O 9)	(PUBCHEM 90657742 NIL |kothari| 3641818092 NIL NIL)	C3(\C=C2(\C=C/C(/O[C@@H]1(O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)COC(=O)CC(=O)[O-]))=C\C/2=C\C=3))	['-']	['-']
CPD1G-277	SUPER; SUPER	Fatty acyls	VERY-LONG-CHAIN-FATTY-ACYL-COA; Very-long-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	cerotoyl-CoA	-	(C 47);(H 82);(N 7);(O 17);(P 3);(S 1)	(REFMET Hexacosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (HMDB HMDB06459 NIL |kothari| 3608597114 NIL NIL); (CHEBI 64868 NIL |kothari| 3557072876 NIL NIL); (PUBCHEM 25202335 NIL |taltman| 3466375284 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	hexacosanoyl-CoA	['-']
CPD-14283	SUPER	Fatty acyls	Very-Long-Chain-Trans-23-Dehydroacyl-CoA	Acyl-Coenzyme A	trans-cerot-2-enoyl-CoA	-	(C 47);(H 80);(N 7);(O 17);(P 3);(S 1)	(REFMET 2E-hexacosenoyl-CoA NIL |midford| 3701443689 NIL NIL); (PUBCHEM 71581195 NIL |kothari| 3619400312 NIL NIL); (CHEBI 74281 NIL |kothari| 3608052289 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	trans-2,3-dihydro-cerotenoyl-CoA; (2E)-cerotenoyl-CoA	['-']
BETA-L-ARABINOSE	-	-	L-arabinopyranose	-	&beta-L-arabinopyranose	-	(C 5);(H 10);(O 5)	(LIGAND-CPD C02479 NIL |kothari| 3641825522 NIL NIL); (PUBCHEM 439764 NIL |kothari| 3641818092 NIL NIL); (CHEBI 40886 NIL |caspi| 3567792675 NIL NIL)	C1([C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)	&beta-L-arabinose	['-']
CPD-1825	-	-	Compounds	-	&beta-L-arabinose 1-phosphate	-	(C 5);(H 9);(O 8);(P 1)	(HMDB HMDB12195 NIL |kothari| 3608602759 NIL NIL); (CHEBI 57521 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25244737 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C03906 NIL |taltman| 3459474373 NIL NIL)	C1(O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)OP([O-])(=O)[O-])	&beta-L-arabinose 1-P	['-']
CPD-14277	SUPER	Fatty acyls	CPD-16348; Very-Long-Chain-3-Hydroxyacyl-CoAs	Acyl-Coenzyme A	(3R)-3-hydroxylignoceroyl-CoA	-	(C 45);(H 78);(N 7);(O 18);(P 3);(S 1)	(PUBCHEM 72193809 NIL |kothari| 3619400336 NIL NIL); (CHEBI 76377 NIL |kothari| 3608037945 NIL NIL)	CCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	['-']	['-']
